,ID,E_Brent,NE_C1,NE_C2,NE_C3,NE_C4,NE_C5,M1_C1,M2_C1,M2_C2,B44_C1,B44_C2,SW_C1,capex_h,opex_h,produc_h,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
65,65,50,1,0,0,0,0,1,1,0,0,1,1,0.9,1,1,0,62216.9081,0,62216.9081,62216.9081,2.332183314203871,44630.7872,0,61484.1227,0.0,5.850691118896656,5.850691118896656,0.0,5.850691118896656,5.850691118896656,2045.0,2045.0,8.2652,8.2652,7.0816,7.0816,22489.436,41001.3176,33404.94,159185.9334,73.3317,22489.436,41001.3176,33404.94,159185.9334,73.3317
66,66,50,1,0,0,0,0,1,0,1,0,0,0,0.9,1,1,0,24224.7014,0,24224.7014,24224.7014,2.184208981229106,17537.1649,0,31426.0147,0.0,1.978854732765841,1.978854732765841,0.0,1.978854732765841,1.978854732765841,2037.0,2037.0,9.6289,9.6289,8.4192,8.4192,11447.5497,16721.0306,12297.457,64743.1363,52.3977,11447.5497,16721.0306,12297.457,64743.1363,52.3977
67,67,50,1,0,0,0,0,1,0,1,0,0,1,0.9,1,1,0,43138.9985,0,43138.9985,43138.9985,2.5369295171127235,27331.5841,0,50026.6375,0.0,3.9913539145520525,3.9913539145520525,0.0,3.9913539145520525,3.9913539145520525,2044.0,2044.0,9.5111,9.5111,6.3327,6.3327,18545.657,25967.3068,22737.4503,110436.467,47.0545,18545.657,25967.3068,22737.4503,110436.467,47.0545
68,68,50,1,0,0,0,0,1,0,1,1,0,0,0.9,1,1,0,38196.373,0,38196.373,38196.373,1.9412510905956997,33051.9663,0,40661.9717,0.0,3.4339423300787355,3.4339423300787355,0.0,3.4339423300787355,3.4339423300787355,2041.0,2041.0,8.3601,8.3601,9.1052,9.1052,15177.8717,30169.0149,20369.2311,103993.0145,80.5237,15177.8717,30169.0149,20369.2311,103993.0145,80.5237
69,69,50,1,0,0,0,0,1,0,1,1,0,1,0.9,1,1,0,57388.5369,0,57388.5369,57388.5369,2.241024282331068,42846.3855,0,59262.5944,0.0,5.428097744109111,5.428097744109111,0.0,5.428097744109111,5.428097744109111,2044.0,2044.0,8.2607,8.2607,7.3315,7.3315,21537.2914,39415.2911,30941.4352,149363.2194,80.6648,21537.2914,39415.2911,30941.4352,149363.2194,80.6648
70,70,50,1,0,0,0,0,1,0,1,0,1,0,0.9,1,1,0,41094.1704,0,41094.1704,41094.1704,2.010057434989311,34382.5597,0,44667.0929,0.0,3.7192365722554896,3.7192365722554896,0.0,3.7192365722554896,3.7192365722554896,2041.0,2041.0,8.5152,8.5152,8.7427,8.7427,16672.1097,31322.3523,21864.8486,111034.0046,80.5237,16672.1097,31322.3523,21864.8486,111034.0046,80.5237
71,71,50,1,0,0,0,0,1,0,1,0,1,1,0.9,1,1,0,60265.3125,0,60265.3125,60265.3125,2.2866880698437346,44176.9789,0,63267.7157,0.0,5.769385761883842,5.769385761883842,0.0,5.769385761883842,5.769385761883842,2045.0,2045.0,8.6483,8.6483,7.1076,7.1076,23341.9957,40568.6284,32503.3358,156752.6041,73.3317,23341.9957,40568.6284,32503.3358,156752.6041,73.3317
72,72,50,0,1,0,0,0,0,0,0,0,0,0,0.9,1,1,0,16518.2777,0,16518.2777,16518.2777,2.916455996044245,8820.3386,0,8062.4775,0.0,1.073989389009206,1.073989389009206,0.0,1.073989389009206,1.073989389009206,2040.0,2040.0,4.6198,4.6198,7.7868,7.7868,2628.9849,8409.8629,8009.1172,35595.768,29.5254,2628.9849,8409.8629,8009.1172,35595.768,29.5254
73,73,50,0,1,0,0,0,0,0,0,0,0,1,0.9,1,1,0,35904.2006,0,35904.2006,35904.2006,3.081189120064042,18614.7579,0,26663.1003,0.0,3.0749845775942433,3.0749845775942433,0.0,3.0749845775942433,3.0749845775942433,2046.0,2046.0,6.7393,6.7393,5.5447,5.5447,8845.2601,17656.1391,18497.2745,80936.2069,33.3326,8845.2601,17656.1391,18497.2745,80936.2069,33.3326
74,74,50,0,1,0,0,0,0,0,0,1,0,0,0.9,1,1,0,30751.9579,0,30751.9579,30751.9579,2.1475212518321953,24335.1401,0,17298.4345,0.0,2.528481725928969,2.528481725928969,0.0,2.528481725928969,2.528481725928969,2044.0,2044.0,5.072,5.072,9.0725,9.0725,5808.8267,21857.8472,16188.5616,74660.9701,53.7766,5808.8267,21857.8472,16188.5616,74660.9701,53.7766
75,75,50,0,1,0,0,0,0,0,0,1,0,1,0.9,1,1,0,50104.6681,0,50104.6681,50104.6681,2.472023766903325,34129.5593,0,35899.0573,0.0,4.531251142347115,4.531251142347115,0.0,4.531251142347115,4.531251142347115,2046.0,2046.0,6.2189,6.2189,6.9525,6.9525,11919.941,31104.1234,26785.1591,119975.0014,61.1097,11919.941,31104.1234,26785.1591,119975.0014,61.1097
76,76,50,0,1,0,0,0,0,0,0,0,1,0,0.9,1,1,0,33640.7811,0,33640.7811,33640.7811,2.232801167662035,25665.7335,0,21303.5558,0.0,2.8423805171576912,2.8423805171576912,0.0,2.8423805171576912,2.8423805171576912,2045.0,2045.0,5.8976,5.8976,8.5001,8.5001,7449.535,23011.1845,17738.2066,81888.595,48.8878,7449.535,23011.1845,17738.2066,81888.595,48.8878
77,77,50,0,1,0,0,0,0,0,0,0,1,1,0.9,1,1,0,53012.9022,0,53012.9022,53012.9022,2.5215864151463494,35460.1527,0,39904.1785,0.0,4.866820630955513,4.866820630955513,0.0,4.866820630955513,4.866820630955513,2047.0,2047.0,6.7588,6.7588,6.7247,6.7247,13644.4614,32257.4607,28325.9107,127296.2894,55.5543,13644.4614,32257.4607,28325.9107,127296.2894,55.5543
78,78,50,0,1,0,0,0,0,1,0,0,0,0,0.9,1,1,0,24077.7627,0,24077.7627,24077.7627,2.7540876296167514,13635.3386,0,15075.5497,0.0,1.6297960769130726,1.6297960769130726,0.0,1.6297960769130726,1.6297960769130726,2039.0,2039.0,5.9445,5.9445,7.9397,7.9397,5507.1148,13000.7853,11728.1305,54357.0972,43.3038,5507.1148,13000.7853,11728.1305,54357.0972,43.3038
79,79,50,0,1,0,0,0,0,1,0,0,0,1,0.9,1,1,0,43341.0332,0,43341.0332,43341.0332,2.947782263161728,23429.7579,0,33676.1725,0.0,3.6233639796228028,3.6233639796228028,0.0,3.6233639796228028,3.6233639796228028,2045.0,2045.0,7.11,7.11,5.9588,5.9588,11845.9937,22247.0614,22238.2788,99715.1439,42.7768,11845.9937,22247.0614,22238.2788,99715.1439,42.7768
80,80,50,0,1,0,0,0,0,1,0,1,0,0,0.9,1,1,0,38244.3094,0,38244.3094,38244.3094,2.1984097861964713,29150.1401,0,24311.5067,0.0,3.083910131817145,3.083910131817145,0.0,3.083910131817145,3.083910131817145,2043.0,2043.0,5.8166,5.8166,8.924,8.924,8795.8974,26448.7696,19901.431,93456.956,66.5485,8795.8974,26448.7696,19901.431,93456.956,66.5485
81,81,50,0,1,0,0,0,0,1,0,1,0,1,0.9,1,1,0,57520.5566,0,57520.5566,57520.5566,2.467322079453265,38944.5593,0,42912.1295,0.0,5.104800432241113,5.104800432241113,0.0,5.104800432241113,5.104800432241113,2046.0,2046.0,6.7122,6.7122,7.0616,7.0616,15056.3609,35695.0458,30550.5051,138889.1334,66.6652,15056.3609,35695.0458,30550.5051,138889.1334,66.6652
82,82,50,0,1,0,0,0,0,1,0,0,1,0,0.9,1,1,0,41115.7314,0,41115.7314,41115.7314,2.2670567650137383,30480.7335,0,28316.628,0.0,3.397614359008268,3.397614359008268,0.0,3.397614359008268,3.397614359008268,2044.0,2044.0,6.4578,6.4578,8.4588,8.4588,10455.4481,27602.1069,21459.5694,100693.3544,60.4986,10455.4481,27602.1069,21459.5694,100693.3544,60.4986
83,83,50,0,1,0,0,0,0,1,0,0,1,1,0.9,1,1,0,60459.8003,0,60459.8003,60459.8003,2.510639706223698,40275.1527,0,46917.2507,0.0,5.408731937726267,5.408731937726267,0.0,5.408731937726267,5.408731937726267,2046.0,2046.0,6.968,6.968,6.8963,6.8963,16628.1178,36848.3831,32052.2516,146055.2179,66.6652,16628.1178,36848.3831,32052.2516,146055.2179,66.6652
84,84,50,0,1,0,0,0,0,0,1,0,0,0,0.9,1,1,0,22212.3191,0,22212.3191,22212.3191,2.6311924603754253,13181.5304,0,16859.1427,0.0,1.5454554630310309,1.5454554630310309,0.0,1.5454554630310309,1.5454554630310309,2038.0,2038.0,6.8097,6.8097,8.1028,8.1028,6192.2702,12568.0961,10856.5077,51876.8273,47.6342,6192.2702,12568.0961,10856.5077,51876.8273,47.6342
85,85,50,0,1,0,0,0,0,0,1,0,0,1,0.9,1,1,0,41385.2321,0,41385.2321,41385.2321,2.875497948490714,22975.9496,0,35459.7655,0.0,3.542058622609987,3.542058622609987,0.0,3.542058622609987,3.542058622609987,2045.0,2045.0,7.7032,7.7032,5.9755,5.9755,12698.5533,21814.3722,21340.8801,97281.8146,42.7768,12698.5533,21814.3722,21340.8801,97281.8146,42.7768
86,86,50,0,1,0,0,0,0,0,1,1,0,0,0.9,1,1,0,36338.0061,0,36338.0061,36338.0061,2.125661283240797,28696.3318,0,26095.0997,0.0,2.9855465382439004,2.9855465382439004,0.0,2.9855465382439004,2.9855465382439004,2042.0,2042.0,6.2551,6.2551,9.0839,9.0839,9509.0346,26016.0804,18963.1978,90899.5223,73.2034,9509.0346,26016.0804,18963.1978,90899.5223,73.2034
87,87,50,0,1,0,0,0,0,0,1,1,0,1,0.9,1,1,0,55568.4679,0,55568.4679,55568.4679,2.4166098313816597,38490.751,0,44695.7225,0.0,5.0234950752283,5.0234950752283,0.0,5.0234950752283,5.0234950752283,2046.0,2046.0,7.1313,7.1313,7.0911,7.0911,15912.2865,35262.3566,29646.028,136455.8041,66.6652,15912.2865,35262.3566,29646.028,136455.8041,66.6652
88,88,50,0,1,0,0,0,0,0,1,0,1,0,0.9,1,1,0,39203.5746,0,39203.5746,39203.5746,2.1981996261689534,30026.9252,0,30100.221,0.0,3.296702253261394,3.296702253261394,0.0,3.296702253261394,3.296702253261394,2043.0,2043.0,6.8626,6.8626,8.5966,8.5966,11171.9596,27169.4177,20519.3111,98130.8115,66.5485,11171.9596,27169.4177,20519.3111,98130.8115,66.5485
89,89,50,0,1,0,0,0,0,0,1,0,1,1,0.9,1,1,0,58508.1506,0,58508.1506,58508.1506,2.461980616844975,39821.3445,0,48700.8437,0.0,5.3274265807134515,5.3274265807134515,0.0,5.3274265807134515,5.3274265807134515,2046.0,2046.0,7.3673,7.3673,6.9216,6.9216,17484.0434,36415.6939,31147.3355,143621.8886,66.6652,17484.0434,36415.6939,31147.3355,143621.8886,66.6652
90,90,50,0,1,0,0,0,1,0,0,0,0,0,0.9,1,1,0,14945.3576,0,14945.3576,14945.3576,1.755567665886054,13644.3099,0,17303.3037,0.0,1.2950924782207245,1.2950924782207245,0.0,1.2950924782207245,1.2950924782207245,2038.0,2038.0,8.5437,8.5437,10.0086,10.0086,6390.8431,13009.339,7892.8222,42274.0875,35.7257,6390.8431,13009.339,7892.8222,42274.0875,35.7257
91,91,50,0,1,0,0,0,1,0,0,0,0,1,0.9,1,1,0,34084.1458,0,34084.1458,34084.1458,2.3635543356737743,23438.7291,0,35903.9264,0.0,3.3302734600819393,3.3302734600819393,0.0,3.3302734600819393,3.3302734600819393,2046.0,2046.0,8.6402,8.6402,6.4588,6.4588,13036.0745,22255.6152,18519.1195,87928.2876,33.3326,13036.0745,22255.6152,18519.1195,87928.2876,33.3326
92,92,50,0,1,0,0,0,1,0,0,1,0,0,0.9,1,1,0,29037.7137,0,29037.7137,29037.7137,1.7071018443177497,29159.1113,0,26539.2607,0.0,2.7640157409920967,2.7640157409920967,0.0,2.7640157409920967,2.7640157409920967,2043.0,2043.0,7.2318,7.2318,9.9512,9.9512,9843.7092,26457.3233,16127.0798,81524.9803,59.1542,9843.7092,26457.3233,16127.0798,81524.9803,59.1542
93,93,50,0,1,0,0,0,1,0,0,1,0,1,0.9,1,1,0,48292.5212,0,48292.5212,48292.5212,2.103171001475068,38953.5305,0,45139.8834,0.0,4.786540024834812,4.786540024834812,0.0,4.786540024834812,4.786540024834812,2046.0,2046.0,7.5777,7.5777,7.519,7.519,16110.7554,35703.5995,26799.0962,126967.082,61.1097,16110.7554,35703.5995,26799.0962,126967.082,61.1097
94,94,50,0,1,0,0,0,1,0,0,0,1,0,0.9,1,1,0,31906.3765,0,31906.3765,31906.3765,1.796194369595491,30489.7047,0,30544.3819,0.0,3.078387611922595,3.078387611922595,0.0,3.078387611922595,3.078387611922595,2044.0,2044.0,7.7984,7.7984,9.3299,9.3299,11506.6188,27610.6607,17688.3462,88765.7787,53.7766,11506.6188,27610.6607,17688.3462,88765.7787,53.7766
95,95,50,0,1,0,0,0,1,0,0,0,1,1,0.9,1,1,0,51234.6144,0,51234.6144,51234.6144,2.1578698132108527,40284.124,0,49145.0047,0.0,5.090471530319965,5.090471530319965,0.0,5.090471530319965,5.090471530319965,2046.0,2046.0,7.798,7.798,7.3166,7.3166,17682.5123,36856.9368,28297.9933,134133.1665,61.1097,17682.5123,36856.9368,28297.9933,134133.1665,61.1097
96,96,50,0,1,0,0,0,1,1,0,0,0,0,0.9,1,1,0,22516.7391,0,22516.7391,22516.7391,1.9392684015240267,18459.3099,0,24316.3759,0.0,1.8536742028151223,1.8536742028151223,0.0,1.8536742028151223,1.8536742028151223,2038.0,2038.0,8.5562,8.5562,9.4603,9.4603,9279.4083,17600.2614,11614.3847,61058.4277,47.6342,9279.4083,17600.2614,11614.3847,61058.4277,47.6342
97,97,50,0,1,0,0,0,1,1,0,0,0,1,0.9,1,1,0,41554.9658,0,41554.9658,41554.9658,2.376183379888329,28253.7291,0,42916.9987,0.0,3.877508712867094,3.877508712867094,0.0,3.877508712867094,3.877508712867094,2045.0,2045.0,8.6923,8.6923,6.7234,6.7234,16018.2834,26846.5375,22238.4294,106700.993,42.7768,16018.2834,26846.5375,22238.4294,106700.993,42.7768
98,98,50,0,1,0,0,0,1,1,0,1,0,0,0.9,1,1,0,36563.4571,0,36563.4571,36563.4571,1.8160470371416537,33974.1113,0,33552.3329,0.0,3.3136417417474995,3.3136417417474995,0.0,3.3136417417474995,3.3136417417474995,2042.0,2042.0,7.4716,7.4716,9.6864,9.6864,12762.6473,31048.2457,19821.1713,100268.7248,73.2034,12762.6473,31048.2457,19821.1713,100268.7248,73.2034
99,99,50,0,1,0,0,0,1,1,0,1,0,1,0.9,1,1,0,55774.492,0,55774.492,55774.492,2.1409404654472763,43768.5305,0,52152.9556,0.0,5.324739047675844,5.324739047675844,0.0,5.324739047675844,5.324739047675844,2045.0,2045.0,7.6776,7.6776,7.6211,7.6211,19053.522,40294.5219,30494.7041,145690.5716,73.3317,19053.522,40294.5219,30494.7041,145690.5716,73.3317
100,100,50,0,1,0,0,0,1,1,0,0,1,0,0.9,1,1,0,39414.6997,0,39414.6997,39414.6997,1.8882554017916715,35304.7047,0,37557.4541,0.0,3.6283116726854425,3.6283116726854425,0.0,3.6283116726854425,3.6283116726854425,2043.0,2043.0,7.9532,7.9532,9.1807,9.1807,14451.7575,32201.583,21390.9008,107525.4895,66.5485,14451.7575,32201.583,21390.9008,107525.4895,66.5485
101,101,50,0,1,0,0,0,1,1,0,0,1,1,0.9,1,1,0,58654.7689,0,58654.7689,58654.7689,2.188618077731993,45099.124,0,56158.0769,0.0,5.664020820213963,5.664020820213963,0.0,5.664020820213963,5.664020820213963,2046.0,2046.0,8.0865,8.0865,7.379,7.379,20818.9321,41447.8592,32059.0732,153047.2986,66.6652,20818.9321,41447.8592,32059.0732,153047.2986,66.6652
102,102,50,0,1,0,0,0,1,0,1,0,0,0,0.9,1,1,0,20664.3076,0,20664.3076,20664.3076,1.8293025789885848,18005.5016,0,26099.9689,0.0,1.762292570099558,1.762292570099558,0.0,1.762292570099558,1.762292570099558,2037.0,2037.0,9.2646,9.2646,9.7062,9.7062,9858.0481,17167.5722,10741.1591,58483.4846,52.3977,9858.0481,17167.5722,10741.1591,58483.4846,52.3977
103,103,50,0,1,0,0,0,1,0,1,0,0,1,0.9,1,1,0,39595.5233,0,39595.5233,39595.5233,2.3071172650745617,27799.9208,0,44700.5916,0.0,3.79620335585428,3.79620335585428,0.0,3.79620335585428,3.79620335585428,2045.0,2045.0,9.2799,9.2799,6.7552,6.7552,16870.843,26413.8484,21344.6722,104267.6636,42.7768,16870.843,26413.8484,21344.6722,104267.6636,42.7768
104,104,50,0,1,0,0,0,1,0,1,1,0,0,0.9,1,1,0,34624.8363,0,34624.8363,34624.8363,1.7493973757794912,33520.3031,0,35335.9259,0.0,3.234252049282751,3.234252049282751,0.0,3.234252049282751,3.234252049282751,2042.0,2042.0,8.1121,8.1121,9.7932,9.7932,13600.5285,30615.5565,18934.7138,97848.8385,73.2034,13600.5285,30615.5565,18934.7138,97848.8385,73.2034
105,105,50,0,1,0,0,0,1,0,1,1,0,1,0.9,1,1,0,53822.3793,0,53822.3793,53822.3793,2.0926194444587707,43314.7223,0,53936.5486,0.0,5.243433690663029,5.243433690663029,0.0,5.243433690663029,5.243433690663029,2045.0,2045.0,8.0896,8.0896,7.6579,7.6579,19906.0816,39861.8327,29593.617,143257.2423,73.3317,19906.0816,39861.8327,29593.617,143257.2423,73.3317
106,106,50,0,1,0,0,0,1,0,1,0,1,0,0.9,1,1,0,37517.2245,0,37517.2245,37517.2245,1.8245289167993564,34850.8965,0,39341.0471,0.0,3.5234386847136667,3.5234386847136667,0.0,3.5234386847136667,3.5234386847136667,2042.0,2042.0,8.3176,8.3176,9.3429,9.3429,15115.311,31768.8938,20446.2346,104920.8673,73.2034,15115.311,31768.8938,20446.2346,104920.8673,73.2034
107,107,50,0,1,0,0,0,1,0,1,0,1,1,0.9,1,1,0,56701.471,0,56701.471,56701.471,2.142076711786698,44645.3157,0,57941.6699,0.0,5.582715463201147,5.582715463201147,0.0,5.582715463201147,5.582715463201147,2046.0,2046.0,8.4839,8.4839,7.4101,7.4101,21674.8578,41015.17,31155.8053,150613.9693,66.6652,21674.8578,41015.17,31155.8053,150613.9693,66.6652
108,108,50,0,0,1,0,0,0,0,0,0,0,0,0.9,1,1,0,19848.7106,0,19848.7106,19848.7106,2.9825655456314495,10341.3386,0,8089.552,0.0,1.2502238334640563,1.2502238334640563,0.0,1.2502238334640563,1.2502238334640563,2039.0,2039.0,3.7482,3.7482,7.8514,7.8514,2557.2089,9860.0795,9559.3856,41857.8626,32.4779,2557.2089,9860.0795,9559.3856,41857.8626,32.4779
109,109,50,0,0,1,0,0,0,0,0,0,0,1,0.9,1,1,0,39174.3821,0,39174.3821,39174.3821,3.100472147018123,20135.7579,0,26690.1748,0.0,3.2513896790590224,3.2513896790590224,0.0,3.2513896790590224,3.2513896790590224,2046.0,2046.0,6.3932,6.3932,5.6851,5.6851,8837.6645,19106.3557,20063.2387,87214.9736,33.3326,8837.6645,19106.3557,20063.2387,87214.9736,33.3326
110,110,50,0,0,1,0,0,0,0,0,1,0,0,0.9,1,1,0,34056.9245,0,34056.9245,34056.9245,2.22188073587673,25856.1401,0,17325.509,0.0,2.7066854265977183,2.7066854265977183,0.0,2.7066854265977183,2.7066854265977183,2044.0,2044.0,4.7464,4.7464,9.012,9.012,5800.5968,23308.0638,17730.6717,80950.0334,53.7766,5800.5968,23308.0638,17730.6717,80950.0334,53.7766
111,111,50,0,0,1,0,0,0,0,0,1,0,1,0.9,1,1,0,53387.5516,0,53387.5516,53387.5516,2.510474073319364,35650.5593,0,35926.1318,0.0,4.707656243811894,4.707656243811894,0.0,4.707656243811894,4.707656243811894,2046.0,2046.0,5.9971,5.9971,6.9991,6.9991,11912.3453,32554.34,28338.4214,126253.7681,61.1097,11912.3453,32554.34,28338.4214,126253.7681,61.1097
112,112,50,0,0,1,0,0,0,0,0,0,1,0,0.9,1,1,0,36938.3808,0,36938.3808,36938.3808,2.2983593540000413,27186.7335,0,21330.6303,0.0,3.019665122762698,3.019665122762698,0.0,3.019665122762698,3.019665122762698,2045.0,2045.0,5.561,5.561,8.4822,8.4822,7441.6948,24461.4011,19281.7874,88172.1519,48.8878,7441.6948,24461.4011,19281.7874,88172.1519,48.8878
113,113,50,0,0,1,0,0,0,0,0,0,1,1,0.9,1,1,0,56329.4391,0,56329.4391,56329.4391,2.556276351361253,36981.1527,0,39931.2531,0.0,5.011587749297048,5.011587749297048,0.0,5.011587749297048,5.011587749297048,2046.0,2046.0,6.3157,6.3157,6.8247,6.8247,13484.1023,33707.6773,29837.5242,133419.8526,61.1097,13484.1023,33707.6773,29837.5242,133419.8526,61.1097
114,114,50,0,0,1,0,0,0,1,0,0,0,0,0.9,1,1,0,27402.232,0,27402.232,27402.232,2.8159960279287968,15156.3386,0,15102.6243,0.0,1.8127073029414842,1.8127073029414842,0.0,1.8127073029414842,1.8127073029414842,2039.0,2039.0,5.3419,5.3419,7.936,7.936,5495.3504,14451.0019,13291.7266,60683.6147,43.3038,5495.3504,14451.0019,13291.7266,60683.6147,43.3038
115,115,50,0,0,1,0,0,0,1,0,0,0,1,0.9,1,1,0,46621.1867,0,46621.1867,46621.1867,2.9717049625557173,24950.7579,0,33703.247,0.0,3.8006485852278096,3.8006485852278096,0.0,3.8006485852278096,3.8006485852278096,2045.0,2045.0,6.7933,6.7933,6.0595,6.0595,11838.1535,23697.278,23799.3058,105998.7008,42.7768,11838.1535,23697.278,23799.3058,105998.7008,42.7768
116,116,50,0,0,1,0,0,0,1,0,1,0,0,0.9,1,1,0,41553.5899,0,41553.5899,41553.5899,2.2581402666873,30671.1401,0,24338.5812,0.0,3.263108812522574,3.263108812522574,0.0,3.263108812522574,3.263108812522574,2043.0,2043.0,5.5029,5.5029,8.8787,8.8787,8787.1865,27898.9862,21446.2654,99752.5765,66.5485,8787.1865,27898.9862,21446.2654,99752.5765,66.5485
117,117,50,0,0,1,0,0,0,1,0,1,0,1,0.9,1,1,0,60805.6822,0,60805.6822,60805.6822,2.5012035903395287,40465.5593,0,42939.204,0.0,5.2812055337058945,5.2812055337058945,0.0,5.2812055337058945,5.2812055337058945,2046.0,2046.0,6.4979,6.4979,7.0997,7.0997,15048.7652,37145.2624,32101.5251,145167.9001,66.6652,15048.7652,37145.2624,32101.5251,145167.9001,66.6652
118,118,50,0,0,1,0,0,0,1,0,0,1,0,0.9,1,1,0,44450.6917,0,44450.6917,44450.6917,2.320557174714784,32001.7335,0,28343.7025,0.0,3.556532242718559,3.556532242718559,0.0,3.556532242718559,3.556532242718559,2043.0,2043.0,5.942,5.942,8.4953,8.4953,10319.6201,29052.3235,22966.1353,106855.3191,66.5485,10319.6201,29052.3235,22966.1353,106855.3191,66.5485
119,119,50,0,0,1,0,0,0,1,0,0,1,1,0.9,1,1,0,63742.3723,0,63742.3723,63742.3723,2.5417947631010835,41796.1527,0,46944.3253,0.0,5.585137039191046,5.585137039191046,0.0,5.585137039191046,5.585137039191046,2046.0,2046.0,6.7575,6.7575,6.9374,6.9374,16620.5221,38298.5997,33605.8253,152333.9846,66.6652,16620.5221,38298.5997,33605.8253,152333.9846,66.6652
120,120,50,0,0,1,0,0,0,0,1,0,0,0,0.9,1,1,0,25541.6703,0,25541.6703,25541.6703,2.708204423734354,14702.5304,0,16886.2172,0.0,1.728890436936956,1.728890436936956,0.0,1.728890436936956,1.728890436936956,2038.0,2038.0,6.0806,6.0806,8.0788,8.0788,6179.3472,14018.3127,12421.9393,58208.9038,47.6342,6179.3472,14018.3127,12421.9393,58208.9038,47.6342
121,121,50,0,0,1,0,0,0,0,1,0,0,1,0.9,1,1,0,44665.0182,0,44665.0182,44665.0182,2.9042464103804146,24496.9496,0,35486.84,0.0,3.719343228214994,3.719343228214994,0.0,3.719343228214994,3.719343228214994,2045.0,2045.0,7.3524,7.3524,6.0776,6.0776,12690.7131,23264.5888,22902.2745,103565.3715,42.7768,12690.7131,23264.5888,22902.2745,103565.3715,42.7768
122,122,50,0,0,1,0,0,0,0,1,1,0,0,0.9,1,1,0,39650.826,0,39650.826,39650.826,2.1904637633969286,30217.3318,0,26122.1742,0.0,3.165768428319831,3.165768428319831,0.0,3.165768428319831,3.165768428319831,2042.0,2042.0,5.9035,5.9035,9.0248,9.0248,9499.7823,27466.297,20512.4517,97202.5603,73.2034,9499.7823,27466.297,20512.4517,97202.5603,73.2034
123,123,50,0,0,1,0,0,0,0,1,1,0,1,0.9,1,1,0,58853.3898,0,58853.3898,58853.3898,2.4528271078707173,40011.751,0,44722.797,0.0,5.199900176693079,5.199900176693079,0.0,5.199900176693079,5.199900176693079,2046.0,2046.0,6.9,6.9,7.1288,7.1288,15904.6908,36712.5732,31197.2518,142734.5708,66.6652,15904.6908,36712.5732,31197.2518,142734.5708,66.6652
124,124,50,0,0,1,0,0,0,0,1,0,1,0,0.9,1,1,0,42509.3278,0,42509.3278,42509.3278,2.2563592071482454,31547.9252,0,30127.2955,0.0,3.4759009339668214,3.4759009339668214,0.0,3.4759009339668214,3.4759009339668214,2043.0,2043.0,6.5148,6.5148,8.5708,8.5708,11163.2486,28619.6343,22067.6727,104426.432,66.5485,11163.2486,28619.6343,22067.6727,104426.432,66.5485
125,125,50,0,0,1,0,0,0,0,1,0,1,1,0.9,1,1,0,61790.4737,0,61790.4737,61790.4737,2.495421535945285,41342.3445,0,48727.9183,0.0,5.503831682178232,5.503831682178232,0.0,5.503831682178232,5.503831682178232,2046.0,2046.0,7.1413,7.1413,6.9625,6.9625,17476.4478,37865.9105,32701.1582,149900.6553,66.6652,17476.4478,37865.9105,32701.1582,149900.6553,66.6652
126,126,50,0,0,1,0,0,1,0,0,0,0,0,0.9,1,1,0,18279.1757,0,18279.1757,18279.1757,1.9179088890332991,15165.3099,0,17330.3782,0.0,1.47852745212665,1.47852745212665,0.0,1.47852745212665,1.47852745212665,2038.0,2038.0,7.4761,7.4761,9.7442,9.7442,6377.9201,14459.5556,9453.7868,48606.164,35.7257,6377.9201,14459.5556,9453.7868,48606.164,35.7257
127,127,50,0,0,1,0,0,1,0,0,0,0,1,0.9,1,1,0,37398.5308,0,37398.5308,37398.5308,2.4230216668777533,24959.7291,0,35931.001,0.0,3.4819013348488332,3.4819013348488332,0.0,3.4819013348488332,3.4819013348488332,2045.0,2045.0,7.9843,7.9843,6.5983,6.5983,12891.3486,23705.8318,20041.6208,94073.9978,36.6658,12891.3486,23705.8318,20041.6208,94073.9978,36.6658
128,128,50,0,0,1,0,0,1,0,0,1,0,0,0.9,1,1,0,32351.4204,0,32351.4204,32351.4204,1.792278499366246,30680.1113,0,26566.3352,0.0,2.943214421697525,2.943214421697525,0.0,2.943214421697525,2.943214421697525,2043.0,2043.0,6.799,6.799,9.839,9.839,9834.9983,27907.5399,17667.4879,87820.6008,59.1542,9834.9983,27907.5399,17667.4879,87820.6008,59.1542
129,129,50,0,0,1,0,0,1,0,0,1,0,1,0.9,1,1,0,51580.1111,0,51580.1111,51580.1111,2.151255939434337,40474.5305,0,45166.958,0.0,4.962945126299591,4.962945126299591,0.0,4.962945126299591,4.962945126299591,2046.0,2046.0,7.3204,7.3204,7.5438,7.5438,16103.1597,37153.8161,28347.652,133245.8487,61.1097,16103.1597,37153.8161,28347.652,133245.8487,61.1097
