,ID,E_Brent,NE_C1,NE_C2,NE_C3,NE_C4,NE_C5,M1_C1,M2_C1,M2_C2,B44_C1,B44_C2,SW_C1,reg_f,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
497,497,30,1,0,0,0,0,1,1,0,1,0,0,0,0,37517.3113,0,5582.6346,5582.6346,0.364462668,37702.9384,0,38878.3787,0,3.40581533,3.40581533,0,3.55707533,3.55707533,2042,2038,8.0271,6.9521,9.9428,10.3844,14557.5348,34001.8935,20631.2871,106789.3638,81.3371,13532.9019,34001.8935,6809.8251,60046.3406,119.0856
498,498,35,1,0,0,0,0,1,1,0,1,0,0,0,0,37517.3113,0,13551.1912,13551.1912,0.69896201,37702.9384,0,38878.3787,0,3.452986885,3.452986885,0,3.55707533,3.55707533,2042,2039,8.0271,7.2258,9.9428,10.2425,14557.5348,34001.8935,20631.2871,106789.3638,81.3371,13838.7391,34001.8935,10214.915,71714.9985,108.2596
499,499,40,1,0,0,0,0,1,1,0,1,0,0,0,0,37517.3113,0,21522.3306,21522.3306,1.034997146,37702.9384,0,38878.3787,0,3.49296899,3.49296899,0,3.55707533,3.55707533,2042,2040,8.0271,7.4971,9.9428,10.1253,14557.5348,34001.8935,20631.2871,106789.3638,81.3371,14108.8636,34001.8935,13669.6424,83401.1478,98.4178
500,500,45,1,0,0,0,0,1,1,0,1,0,0,0,0,37517.3113,0,29457.0087,29457.0087,1.372444889,37702.9384,0,38878.3787,0,3.55707533,3.55707533,0,3.55707533,3.55707533,2042,2042,8.0271,8.0271,9.9428,9.9428,14557.5348,34001.8935,20631.2871,106789.3638,81.3371,14557.5348,34001.8935,17208.8625,95306.6365,81.3371
501,501,50,1,0,0,0,0,1,1,0,1,0,0,0,0,37517.3113,0,37517.3113,37517.3113,1.710152297,37702.9384,0,38878.3787,0,3.55707533,3.55707533,0,3.55707533,3.55707533,2042,2042,8.0271,8.0271,9.9428,9.9428,14557.5348,34001.8935,20631.2871,106789.3638,81.3371,14557.5348,34001.8935,20631.2871,106789.3638,81.3371
502,502,55,1,0,0,0,0,1,1,0,1,0,0,0,0,37517.3113,0,45533.9563,45533.9563,2.048431983,37702.9384,0,38878.3787,0,3.58178032,3.58178032,0,3.55707533,3.55707533,2042,2043,8.0271,8.2886,9.9428,9.8742,14557.5348,34001.8935,20631.2871,106789.3638,81.3371,14743.8215,34001.8935,24116.828,118470.4421,73.9428
503,503,60,1,0,0,0,0,1,1,0,1,0,0,0,0,37517.3113,0,53561.7318,53561.7318,2.387093535,37702.9384,0,38878.3787,0,3.6032467,3.6032467,0,3.55707533,3.55707533,2042,2044,8.0271,8.547,9.9428,9.8154,14557.5348,34001.8935,20631.2871,106789.3638,81.3371,14909.2508,34001.8935,27604.2226,130144.3194,67.2207
504,504,25,1,0,0,0,0,1,1,0,1,0,1,0,0,56034.849,0,-1093.151,-1093.151,0.118929638,48743.7264,0,57479.0015,0,5.204864529,5.204864529,0,5.657796613,5.657796613,2046,2039,8.3564,6.655,7.9853,8.686,21144.1433,44275.5337,31295.9336,152824.5319,74.0724,18990.1654,44275.5337,6358.8797,68675.7739,144.3462
505,505,30,1,0,0,0,0,1,1,0,1,0,1,0,0,56034.849,0,10231.5048,10231.5048,0.486573136,48743.7264,0,57479.0015,0,5.381611653,5.381611653,0,5.657796613,5.657796613,2046,2041,8.3564,7.1355,7.9853,8.3986,21144.1433,44275.5337,31295.9336,152824.5319,74.0724,19785.6925,44275.5337,11312.0073,85724.0327,119.2943
506,506,35,1,0,0,0,0,1,1,0,1,0,1,0,0,56034.849,0,21573.3455,21573.3455,0.856513484,48743.7264,0,57479.0015,0,5.51587756,5.51587756,0,5.657796613,5.657796613,2046,2043,8.3564,7.6202,7.9853,8.1925,21144.1433,44275.5337,31295.9336,152824.5319,74.0724,20420.1659,44275.5337,16349.6456,102717.2809,98.5904
507,507,40,1,0,0,0,0,1,1,0,1,0,1,0,0,56034.849,0,33043.0461,33043.0461,1.227754693,48743.7264,0,57479.0015,0,5.57036991,5.57036991,0,5.657796613,5.657796613,2046,2044,8.3564,7.8646,7.9853,8.1117,21144.1433,44275.5337,31295.9336,152824.5319,74.0724,20688.7882,44275.5337,21317.0207,119414.0163,89.6276
508,508,45,1,0,0,0,0,1,1,0,1,0,1,0,0,56034.849,0,44529.0997,44529.0997,1.59978819,48743.7264,0,57479.0015,0,5.617096911,5.617096911,0,5.657796613,5.657796613,2046,2045,8.3564,8.1101,7.9853,8.0437,21144.1433,44275.5337,31295.9336,152824.5319,74.0724,20928.8224,44275.5337,26303.1222,136118.0576,81.4796
509,509,50,1,0,0,0,0,1,1,0,1,0,1,0,0,56034.849,0,56034.849,56034.849,1.972418073,48743.7264,0,57479.0015,0,5.657796613,5.657796613,0,5.657796613,5.657796613,2046,2046,8.3564,8.3564,7.9853,7.9853,21144.1433,44275.5337,31295.9336,152824.5319,74.0724,21144.1433,44275.5337,31295.9336,152824.5319,74.0724
510,510,55,1,0,0,0,0,1,1,0,1,0,1,0,0,56034.849,0,67604.4246,67604.4246,2.345324741,48743.7264,0,57479.0015,0,5.657796613,5.657796613,0,5.657796613,5.657796613,2046,2046,8.3564,8.3564,7.9853,7.9853,21144.1433,44275.5337,31295.9336,152824.5319,74.0724,21144.1433,44275.5337,36237.1736,169335.3476,74.0724
511,511,60,1,0,0,0,0,1,1,0,1,0,1,0,0,56034.849,0,79136.0168,79136.0168,2.718736832,48743.7264,0,57479.0015,0,5.692783033,5.692783033,0,5.657796613,5.657796613,2046,2047,8.3564,8.6039,7.9853,7.9359,21144.1433,44275.5337,31295.9336,152824.5319,74.0724,21337.3185,44275.5337,41238.7752,186054.9827,67.3385
512,512,25,1,0,0,0,0,1,1,0,0,1,0,0,0,40284.113,0,-2167.0607,-2167.0607,0.044711704,39181.3755,0,42883.5,0,3.53905038,3.53905038,0,3.878663535,3.878663535,2043,2036,8.4805,6.5887,9.4805,10.3903,16276.2551,35283.3794,22184.7582,114102.4485,73.9428,14120.7153,35283.3794,3744.6237,51125.7513,144.0936
513,513,30,1,0,0,0,0,1,1,0,0,1,0,0,0,40284.113,0,6258.2548,6258.2548,0.386179634,39181.3755,0,42883.5,0,3.675308577,3.675308577,0,3.878663535,3.878663535,2043,2038,8.4805,7.1499,9.4805,10.0051,16276.2551,35283.3794,22184.7582,114102.4485,73.9428,14942.9255,35283.3794,7367.3212,63970.9665,119.0856
514,514,35,1,0,0,0,0,1,1,0,0,1,0,0,0,40284.113,0,14675.5817,14675.5817,0.730366595,39181.3755,0,42883.5,0,3.775387709,3.775387709,0,3.878663535,3.878663535,2043,2040,8.4805,7.6946,9.4805,9.7399,16276.2551,35283.3794,22184.7582,114102.4485,73.9428,15579.1733,35283.3794,11093.9429,76730.4951,98.4178
515,515,40,1,0,0,0,0,1,1,0,0,1,0,0,0,40284.113,0,23196.4543,23196.4543,1.076097798,39181.3755,0,42883.5,0,3.814893679,3.814893679,0,3.878663535,3.878663535,2043,2041,8.4805,7.9608,9.4805,9.639,16276.2551,35283.3794,22184.7582,114102.4485,73.9428,15841.1392,35283.3794,14771.5043,89181.948,89.4708
516,516,45,1,0,0,0,0,1,1,0,0,1,0,0,0,40284.113,0,31732.5729,31732.5729,1.422926727,39181.3755,0,42883.5,0,3.849109202,3.849109202,0,3.878663535,3.878663535,2043,2042,8.4805,8.2227,9.4805,9.5533,16276.2551,35283.3794,22184.7582,114102.4485,73.9428,16072.3173,35283.3794,18472.5508,101642.1575,81.3371
517,517,50,1,0,0,0,0,1,1,0,0,1,0,0,0,40284.113,0,40284.113,40284.113,1.770509061,39181.3755,0,42883.5,0,3.878663535,3.878663535,0,3.878663535,3.878663535,2043,2043,8.4805,8.4805,9.4805,9.4805,16276.2551,35283.3794,22184.7582,114102.4485,73.9428,16276.2551,35283.3794,22184.7582,114102.4485,73.9428
518,518,55,1,0,0,0,0,1,1,0,0,1,0,0,0,40284.113,0,48849.6656,48849.6656,2.118628612,39181.3755,0,42883.5,0,3.904354517,3.904354517,0,3.878663535,3.878663535,2043,2044,8.4805,8.7348,9.4805,9.4181,16276.2551,35283.3794,22184.7582,114102.4485,73.9428,16456.8714,35283.3794,25901.9077,126559.0448,67.2207
519,519,60,1,0,0,0,0,1,1,0,0,1,0,0,0,40284.113,0,57426.6718,57426.6718,2.467108246,39181.3755,0,42883.5,0,3.926520446,3.926520446,0,3.878663535,3.878663535,2043,2045,8.4805,8.9847,9.4805,9.365,16276.2551,35283.3794,22184.7582,114102.4485,73.9428,16616.2198,35283.3794,29620.3084,139007.6891,61.1097
520,520,25,1,0,0,0,0,1,1,0,0,1,1,0,0,58893.2087,0,-928.8912,-928.8912,0.126439123,50222.1636,0,61484.1227,0,5.481328221,5.481328221,0,5.966707144,5.966707144,2046,2039,8.5075,6.8166,7.8093,8.506,22715.9002,45557.0196,32790.8219,160031.0227,74.0724,20432.5583,45557.0196,6689.0783,71894.1111,144.3462
521,521,30,1,0,0,0,0,1,1,0,0,1,1,0,0,58893.2087,0,10926.1156,10926.1156,0.500320824,50222.1636,0,61484.1227,0,5.669190376,5.669190376,0,5.966707144,5.966707144,2046,2041,8.5075,7.2981,7.8093,8.2222,22715.9002,45557.0196,32790.8219,160031.0227,74.0724,21279.9304,45557.0196,11867.0001,89749.3601,119.2943
522,522,35,1,0,0,0,0,1,1,0,0,1,1,0,0,58893.2087,0,22802.3336,22802.3336,0.876742875,50222.1636,0,61484.1227,0,5.812760775,5.812760775,0,5.966707144,5.966707144,2046,2043,8.5075,7.7806,7.8093,8.0176,22715.9002,45557.0196,32790.8219,160031.0227,74.0724,21952.5995,45557.0196,17139.4415,107549.9846,98.5904
523,523,40,1,0,0,0,0,1,1,0,0,1,1,0,0,58893.2087,0,34812.7536,34812.7536,1.25452979,50222.1636,0,61484.1227,0,5.871477727,5.871477727,0,5.966707144,5.966707144,2046,2044,8.5075,8.0227,7.8093,7.9369,22715.9002,45557.0196,32790.8219,160031.0227,74.0724,22236.4088,45557.0196,22339.8601,125035.6696,89.6276
524,524,45,1,0,0,0,0,1,1,0,0,1,1,0,0,58893.2087,0,46841.6502,46841.6502,1.63318656,50222.1636,0,61484.1227,0,5.922172394,5.922172394,0,5.966707144,5.966707144,2046,2045,8.5075,8.2652,7.8093,7.8684,22715.9002,45557.0196,32790.8219,160031.0227,74.0724,22489.436,45557.0196,27561.4299,142531.0153,81.4796
525,525,50,1,0,0,0,0,1,1,0,0,1,1,0,0,58893.2087,0,58893.2087,58893.2087,2.012512469,50222.1636,0,61484.1227,0,5.966707144,5.966707144,0,5.966707144,5.966707144,2046,2046,8.5075,8.5075,7.8093,7.8093,22715.9002,45557.0196,32790.8219,160031.0227,74.0724,22715.9002,45557.0196,32790.8219,160031.0227,74.0724
526,526,55,1,0,0,0,0,1,1,0,0,1,1,0,0,58893.2087,0,70959.0262,70959.0262,2.392178685,50222.1636,0,61484.1227,0,6.004707061,6.004707061,0,5.966707144,5.966707144,2046,2047,8.5075,8.7511,7.8093,7.7595,22715.9002,45557.0196,32790.8219,160031.0227,74.0724,22918.6053,45557.0196,38021.4581,177523.4478,67.3385
527,527,60,1,0,0,0,0,1,1,0,0,1,1,0,0,58893.2087,0,83080.7177,83080.7177,2.772053094,50222.1636,0,61484.1227,0,6.004707061,6.004707061,0,5.966707144,5.966707144,2046,2047,8.5075,8.7511,7.8093,7.7595,22715.9002,45557.0196,32790.8219,160031.0227,74.0724,22918.6053,45557.0196,43205.7051,194829.3862,67.3385
528,528,25,1,0,0,0,0,1,0,1,0,0,0,0,0,22769.4259,0,-1201.4217,-1201.4217,0.019214434,19696.5387,0,31426.0147,0,1.771735196,1.771735196,0,1.978854733,1.978854733,2037,2032,9.6289,7.4395,9.3546,10.4482,11447.5497,18578.9229,11889.0182,64743.1363,58.2196,9345.8775,18578.9229,1558.4067,28375.5486,93.7633
529,529,30,1,0,0,0,0,1,0,1,0,0,0,0,0,22769.4259,0,3461.8593,3461.8593,0.380733019,19696.5387,0,31426.0147,0,1.880488854,1.880488854,0,1.978854733,1.978854733,2037,2034,9.6289,8.3384,9.3546,9.844,11447.5497,18578.9229,11889.0182,64743.1363,58.2196,10362.4143,18578.9229,3611.7794,36092.4663,77.4903
530,530,35,1,0,0,0,0,1,0,1,0,0,0,0,0,22769.4259,0,8244.3653,8244.3653,0.747851916,19696.5387,0,31426.0147,0,1.919999267,1.919999267,0,1.978854733,1.978854733,2037,2035,9.6289,8.777,9.3546,9.6414,11447.5497,18578.9229,11889.0182,64743.1363,58.2196,10774.5728,18578.9229,5649.9754,43318.2821,70.4457
531,531,40,1,0,0,0,0,1,0,1,0,0,0,0,0,22769.4259,0,13111.457,13111.457,1.11794276,19696.5387,0,31426.0147,0,1.919999267,1.919999267,0,1.978854733,1.978854733,2037,2035,9.6289,8.777,9.3546,9.6414,11447.5497,18578.9229,11889.0182,64743.1363,58.2196,10774.5728,18578.9229,7658.8016,50194.1999,70.4457
532,532,45,1,0,0,0,0,1,0,1,0,0,0,0,0,22769.4259,0,17926.9893,17926.9893,1.490800761,19696.5387,0,31426.0147,0,1.952115715,1.952115715,0,1.978854733,1.978854733,2037,2036,9.6289,9.2092,9.3546,9.4828,11447.5497,18578.9229,11889.0182,64743.1363,58.2196,11134.4839,18578.9229,9770.5981,57475.0357,64.0416
533,533,50,1,0,0,0,0,1,0,1,0,0,0,0,0,22769.4259,0,22769.4259,22769.4259,1.865463379,19696.5387,0,31426.0147,0,1.978854733,1.978854733,0,1.978854733,1.978854733,2037,2037,9.6289,9.6289,9.3546,9.3546,11447.5497,18578.9229,11889.0182,64743.1363,58.2196,11447.5497,18578.9229,11889.0182,64743.1363,58.2196
534,534,55,1,0,0,0,0,1,0,1,0,0,0,0,0,22769.4259,0,27622.7323,27622.7323,2.240849258,19696.5387,0,31426.0147,0,2.000497807,2.000497807,0,1.978854733,1.978854733,2037,2038,9.6289,10.0401,9.3546,9.2534,11447.5497,18578.9229,11889.0182,64743.1363,58.2196,11720.0301,18578.9229,14010.0061,71984.6183,52.9269
535,535,60,1,0,0,0,0,1,0,1,0,0,0,0,0,22769.4259,0,32524.4447,32524.4447,2.617015785,19696.5387,0,31426.0147,0,2.000497807,2.000497807,0,1.978854733,1.978854733,2037,2038,9.6289,10.0401,9.3546,9.2534,11447.5497,18578.9229,11889.0182,64743.1363,58.2196,11720.0301,18578.9229,16097.0915,78973.4162,52.9269
536,536,25,1,0,0,0,0,1,0,1,0,0,1,0,0,41036.2776,0,-448.2797,-448.2797,0.133043396,30737.3268,0,50026.6375,0,3.69140551,3.69140551,0,4.070746544,4.070746544,2045,2038,9.7865,7.8648,6.9756,7.7004,18746.1435,28852.5631,22347.1731,111029.6871,47.5298,16706.3411,28852.5631,4286.9808,49490.2275,92.6221
537,537,30,1,0,0,0,0,1,0,1,0,0,1,0,0,41036.2776,0,7755.5924,7755.5924,0.540607563,30737.3268,0,50026.6375,0,3.839005786,3.839005786,0,4.070746544,4.070746544,2045,2040,9.7865,8.4106,6.9756,7.4014,18746.1435,28852.5631,22347.1731,111029.6871,47.5298,17467.7023,28852.5631,7842.5576,61994.9626,76.5472
538,538,35,1,0,0,0,0,1,0,1,0,0,1,0,0,41036.2776,0,16049.6165,16049.6165,0.951910633,30737.3268,0,50026.6375,0,3.898792156,3.898792156,0,4.070746544,4.070746544,2045,2041,9.7865,8.6846,6.9756,7.2867,18746.1435,28852.5631,22347.1731,111029.6871,47.5298,17785.5281,28852.5631,11415.861,74173.1571,69.5884
539,539,40,1,0,0,0,0,1,0,1,0,0,1,0,0,41036.2776,0,24310.6331,24310.6331,1.365631534,30737.3268,0,50026.6375,0,3.996114537,3.996114537,0,4.070746544,4.070746544,2045,2043,9.7865,9.2351,6.9756,7.1073,18746.1435,28852.5631,22347.1731,111029.6871,47.5298,18320.3802,28852.5631,15091.9336,86633.021,57.511
540,540,45,1,0,0,0,0,1,0,1,0,0,1,0,0,41036.2776,0,32663.4019,32663.4019,1.780739823,30737.3268,0,50026.6375,0,4.03602217,4.03602217,0,4.070746544,4.070746544,2045,2044,9.7865,9.5111,6.9756,7.0363,18746.1435,28852.5631,22347.1731,111029.6871,47.5298,18545.657,28852.5631,18716.2842,98830.1889,52.2828
541,541,50,1,0,0,0,0,1,0,1,0,0,1,0,0,41036.2776,0,41036.2776,41036.2776,2.196771592,30737.3268,0,50026.6375,0,4.070746544,4.070746544,0,4.070746544,4.070746544,2045,2045,9.7865,9.7865,6.9756,6.9756,18746.1435,28852.5631,22347.1731,111029.6871,47.5298,18746.1435,28852.5631,22347.1731,111029.6871,47.5298
542,542,55,1,0,0,0,0,1,0,1,0,0,1,0,0,41036.2776,0,49422.9929,49422.9929,2.613453735,30737.3268,0,50026.6375,0,4.101103574,4.101103574,0,4.070746544,4.070746544,2045,2046,9.7865,10.0621,6.9756,6.9234,18746.1435,28852.5631,22347.1731,111029.6871,47.5298,18925.3881,28852.5631,25982.9877,123227.1407,43.2089
543,543,60,1,0,0,0,0,1,0,1,0,0,1,0,0,41036.2776,0,57854.2568,57854.2568,3.03054349,30737.3268,0,50026.6375,0,4.101103574,4.101103574,0,4.070746544,4.070746544,2045,2046,9.7865,10.0621,6.9756,6.9234,18746.1435,28852.5631,22347.1731,111029.6871,47.5298,18925.3881,28852.5631,29586.0145,135261.4314,43.2089
544,544,25,1,0,0,0,0,1,0,1,1,0,0,0,0,35614.1826,0,-3311.9931,-3311.9931,0,37198.707,0,40661.9717,0,3.21880769,3.21880769,0,3.476702926,3.476702926,2042,2036,8.639,6.8989,10.0348,10.8389,15395.4161,33521.1277,19748.1167,104360.1802,81.3371,13562.029,33521.1277,3061.3312,46976.5884,144.0936
545,545,30,1,0,0,0,0,1,0,1,1,0,0,0,0,35614.1826,0,4527.3863,4527.3863,0.320106182,37198.707,0,40661.9717,0,3.280839846,3.280839846,0,3.476702926,3.476702926,2042,2037,8.639,7.1993,10.0348,10.6339,15395.4161,33521.1277,19748.1167,104360.1802,81.3371,13972.9811,33521.1277,6202.893,58355.3823,130.9941
546,546,35,1,0,0,0,0,1,0,1,1,0,0,0,0,35614.1826,0,12206.8658,12206.8658,0.650905844,37198.707,0,40661.9717,0,3.377698806,3.377698806,0,3.476702926,3.476702926,2042,2039,8.639,7.7885,10.0348,10.329,15395.4161,33521.1277,19748.1167,104360.1802,81.3371,14651.5005,33521.1277,9612.149,70099.9026,108.2596
547,547,40,1,0,0,0,0,1,0,1,1,0,0,0,0,35614.1826,0,19994.102,19994.102,0.983395914,37198.707,0,40661.9717,0,3.415809066,3.415809066,0,3.476702926,3.476702926,2042,2040,8.639,8.077,10.0348,10.2137,15395.4161,33521.1277,19748.1167,104360.1802,81.3371,14931.5506,33521.1277,12970.3124,81515.5106,98.4178
548,548,45,1,0,0,0,0,1,0,1,1,0,0,0,0,35614.1826,0,27795.7144,27795.7144,1.317069931,37198.707,0,40661.9717,0,3.448504201,3.448504201,0,3.476702926,3.476702926,2042,2041,8.639,8.3601,10.0348,10.1169,15395.4161,33521.1277,19748.1167,104360.1802,81.3371,15177.8717,33521.1277,16353.7868,92937.9713,89.4708
549,549,50,1,0,0,0,0,1,0,1,1,0,0,0,0,35614.1826,0,35614.1826,35614.1826,1.651570638,37198.707,0,40661.9717,0,3.476702926,3.476702926,0,3.476702926,3.476702926,2042,2042,8.639,8.639,10.0348,10.0348,15395.4161,33521.1277,19748.1167,104360.1802,81.3371,15395.4161,33521.1277,19748.1167,104360.1802,81.3371
550,550,55,1,0,0,0,0,1,0,1,1,0,0,0,0,35614.1826,0,43484.7632,43484.7632,1.986331675,37198.707,0,40661.9717,0,3.476702926,3.476702926,0,3.476702926,3.476702926,2042,2042,8.639,8.639,10.0348,10.0348,15395.4161,33521.1277,19748.1167,104360.1802,81.3371,15395.4161,33521.1277,23099.0609,115581.7049,81.3371
551,551,60,1,0,0,0,0,1,0,1,1,0,0,0,0,35614.1826,0,51318.5376,51318.5376,2.321702808,37198.707,0,40661.9717,0,3.499986789,3.499986789,0,3.476702926,3.476702926,2042,2043,8.639,8.9158,10.0348,9.9681,15395.4161,33521.1277,19748.1167,104360.1802,81.3371,15587.4501,33521.1277,26507.2622,127008.3204,73.9428
552,552,25,1,0,0,0,0,1,0,1,1,0,1,0,0,54113.1707,0,-2098.762,-2098.762,0.087484097,48239.495,0,59262.5944,0,5.129576451,5.129576451,0,5.575231581,5.575231581,2046,2039,8.7636,7.0131,8.0173,8.7197,22000.0689,43794.7679,30397.8818,150379.9618,74.0724,19802.9268,43794.7679,5930.128,67573.4069,144.3462
553,553,30,1,0,0,0,0,1,0,1,1,0,1,0,0,54113.1707,0,9049.0062,9049.0062,0.452472449,48239.495,0,59262.5944,0,5.302800898,5.302800898,0,5.575231581,5.575231581,2046,2041,8.7636,7.5096,8.0173,8.4327,22000.0689,43794.7679,30397.8818,150379.9618,74.0724,20616.6629,43794.7679,10767.0247,84346.756,119.2943
554,554,35,1,0,0,0,0,1,0,1,1,0,1,0,0,54113.1707,0,20299.6207,20299.6207,0.819949231,48239.495,0,59262.5944,0,5.373506014,5.373506014,0,5.575231581,5.575231581,2046,2042,8.7636,7.7585,8.0173,8.3208,22000.0689,43794.7679,30397.8818,150379.9618,74.0724,20958.5893,43794.7679,15610.0559,100771.4832,108.4494
555,555,40,1,0,0,0,0,1,0,1,1,0,1,0,0,54113.1707,0,31486.7648,31486.7648,1.189027818,48239.495,0,59262.5944,0,5.487804878,5.487804878,0,5.575231581,5.575231581,2046,2044,8.7636,8.2607,8.0173,8.1461,22000.0689,43794.7679,30397.8818,150379.9618,74.0724,21537.2914,43794.7679,20586.7085,117495.1602,89.6276
556,556,45,1,0,0,0,0,1,0,1,1,0,1,0,0,54113.1707,0,42791.6844,42791.6844,1.559052743,48239.495,0,59262.5944,0,5.534531879,5.534531879,0,5.575231581,5.575231581,2046,2045,8.7636,8.5118,8.0173,8.0768,22000.0689,43794.7679,30397.8818,150379.9618,74.0724,21781.3821,43794.7679,25487.0305,133936.3445,81.4796
557,557,50,1,0,0,0,0,1,0,1,1,0,1,0,0,54113.1707,0,54113.1707,54113.1707,1.929696371,48239.495,0,59262.5944,0,5.575231581,5.575231581,0,5.575231581,5.575231581,2046,2046,8.7636,8.7636,8.0173,8.0173,22000.0689,43794.7679,30397.8818,150379.9618,74.0724,22000.0689,43794.7679,30397.8818,150379.9618,74.0724
558,558,55,1,0,0,0,0,1,0,1,1,0,1,0,0,54113.1707,0,65500.0038,65500.0038,2.300696682,48239.495,0,59262.5944,0,5.575231581,5.575231581,0,5.575231581,5.575231581,2046,2046,8.7636,8.7636,8.0173,8.0173,22000.0689,43794.7679,30397.8818,150379.9618,74.0724,22000.0689,43794.7679,35259.0074,166627.9204,74.0724
559,559,60,1,0,0,0,0,1,0,1,1,0,1,0,0,54113.1707,0,76845.7346,76845.7346,2.672144224,48239.495,0,59262.5944,0,5.610218001,5.610218001,0,5.575231581,5.575231581,2046,2047,8.7636,9.0165,8.0173,7.9669,22000.0689,43794.7679,30397.8818,150379.9618,74.0724,22196.0359,43794.7679,40180.8217,183084.6986,67.3385
560,560,25,1,0,0,0,0,1,0,1,0,1,0,0,0,38422.0014,0,-3145.3282,-3145.3282,0.006619129,38677.1441,0,44667.0929,0,3.471973948,3.471973948,0,3.768736798,3.768736798,2042,2036,8.7914,7.0607,9.6299,10.453,16910.1985,34802.6136,21242.8663,111459.0169,81.3371,14890.865,34802.6136,3375.6937,50067.9377,144.0936
561,561,30,1,0,0,0,0,1,0,1,0,1,0,0,0,38422.0014,0,5095.767,5095.767,0.343733035,38677.1441,0,44667.0929,0,3.602715972,3.602715972,0,3.768736798,3.768736798,2042,2038,8.7914,7.6569,9.6299,10.0737,16910.1985,34802.6136,21242.8663,111459.0169,81.3371,15743.8991,34802.6136,6867.1738,62628.5391,119.0856
562,562,35,1,0,0,0,0,1,0,1,0,1,0,0,0,38422.0014,0,13416.9312,13416.9312,0.68414718,38677.1441,0,44667.0929,0,3.654162498,3.654162498,0,3.768736798,3.768736798,2042,2039,8.7914,7.9478,9.6299,9.9319,16910.1985,34802.6136,21242.8663,111459.0169,81.3371,16093.8934,34802.6136,10393.4431,74815.1409,108.2596
563,563,40,1,0,0,0,0,1,0,1,0,1,0,0,0,38422.0014,0,21732.9347,21732.9347,1.026388808,38677.1441,0,44667.0929,0,3.698227785,3.698227785,0,3.768736798,3.768736798,2042,2040,8.7914,8.2343,9.6299,9.8135,16910.1985,34802.6136,21242.8663,111459.0169,81.3371,16401.8604,34802.6136,13988.475,87024.3015,98.4178
564,564,45,1,0,0,0,0,1,0,1,0,1,0,0,0,38422.0014,0,30067.8673,30067.8673,1.36992765,38677.1441,0,44667.0929,0,3.736082924,3.736082924,0,3.768736798,3.768736798,2042,2041,8.7914,8.5152,9.6299,9.7141,16910.1985,34802.6136,21242.8663,111459.0169,81.3371,16672.1097,34802.6136,17609.7247,99241.786,89.4708
565,565,50,1,0,0,0,0,1,0,1,0,1,0,0,0,38422.0014,0,38422.0014,38422.0014,1.714359904,38677.1441,0,44667.0929,0,3.768736798,3.768736798,0,3.768736798,3.768736798,2042,2042,8.7914,8.7914,9.6299,9.6299,16910.1985,34802.6136,21242.8663,111459.0169,81.3371,16910.1985,34802.6136,21242.8663,111459.0169,81.3371
566,566,55,1,0,0,0,0,1,0,1,0,1,0,0,0,38422.0014,0,46792.5662,46792.5662,2.059399846,38677.1441,0,44667.0929,0,3.796870004,3.796870004,0,3.768736798,3.768736798,2042,2043,8.7914,9.0627,9.6299,9.5586,16910.1985,34802.6136,21242.8663,111459.0169,81.3371,17119.8837,34802.6136,24880.7266,123669.733,73.9428
567,567,60,1,0,0,0,0,1,0,1,0,1,0,0,0,38422.0014,0,55179.1361,55179.1361,2.404989158,38677.1441,0,44667.0929,0,3.821789485,3.821789485,0,3.768736798,3.768736798,2042,2044,8.7914,9.329,9.6299,9.4963,16910.1985,34802.6136,21242.8663,111459.0169,81.3371,17305.3746,34802.6136,28521.7016,135876.0466,67.2207
568,568,25,1,0,0,0,0,1,0,1,0,1,1,0,0,56971.9927,0,-1932.7048,-1932.7048,0.095967355,49717.9322,0,63267.7157,0,5.406040142,5.406040142,0,5.884142112,5.884142112,2046,2039,8.8956,7.1589,7.8371,8.5356,23571.8258,45076.2538,31892.3078,157586.4526,74.0724,21245.3197,45076.2538,6258.5293,70791.7441,144.3462
569,569,30,1,0,0,0,0,1,0,1,0,1,1,0,0,56971.9927,0,9744.0462,9744.0462,0.467335933,49717.9322,0,63267.7157,0,5.590379621,5.590379621,0,5.884142112,5.884142112,2046,2041,8.8956,7.6554,7.8371,8.2521,23571.8258,45076.2538,31892.3078,157586.4526,74.0724,22110.9008,45076.2538,11321.5883,88372.0835,119.2943
570,570,35,1,0,0,0,0,1,0,1,0,1,1,0,0,56971.9927,0,21528.6197,21528.6197,0.841296868,49717.9322,0,63267.7157,0,5.665539887,5.665539887,0,5.884142112,5.884142112,2046,2042,8.8956,7.9037,7.8371,8.1418,23571.8258,45076.2538,31892.3078,157586.4526,74.0724,22473.3718,45076.2538,16393.6779,105580.3726,108.4494
