,ID,E_Brent,NE_C1,M1_C1,M2_C1,SW_C1,costo_gel,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
0,0,20,0,0,0,0,3.7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,25,0,0,0,0,3.7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,30,0,0,0,0,3.7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,35,0,0,0,0,3.7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,40,0,0,0,0,3.7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,45,0,0,0,0,3.7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,50,0,0,0,0,3.7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,55,0,0,0,0,3.7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,60,0,0,0,0,3.7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,20,0,0,0,1,3.7,0,842.5836,0,287.4283,287.4283,20.58714203572421,41.1565,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,0.2955,0.2955,5.1723,19.6206,362.2383,1229.6148,0,5.1723,19.6206,124.3146,436.5357,0
10,10,25,0,0,0,1,3.7,0,842.5836,0,379.9542,379.9542,27.196134850143416,41.1565,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,0.2955,0.2955,5.1723,19.6206,362.2383,1229.6148,0,5.1723,19.6206,163.9685,568.7156,0
11,11,30,0,0,0,1,3.7,0,842.5836,0,472.4801,472.4801,33.80512766456262,41.1565,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,0.2955,0.2955,5.1723,19.6206,362.2383,1229.6148,0,5.1723,19.6206,203.6225,700.8954,0
12,12,35,0,0,0,1,3.7,0,842.5836,0,565.006,565.006,40.414120478981815,41.1565,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,0.2955,0.2955,5.1723,19.6206,362.2383,1229.6148,0,5.1723,19.6206,243.2765,833.0753,0
13,13,40,0,0,0,1,3.7,0,842.5836,0,657.5319,657.5319,47.02311329340101,41.1565,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,0.2955,0.2955,5.1723,19.6206,362.2383,1229.6148,0,5.1723,19.6206,282.9304,965.2551,0
14,14,45,0,0,0,1,3.7,0,842.5836,0,750.0577,750.0577,53.63210610782024,41.1565,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,0.2955,0.2955,5.1723,19.6206,362.2383,1229.6148,0,5.1723,19.6206,322.5844,1097.435,0
15,15,50,0,0,0,1,3.7,0,842.5836,0,842.5836,842.5836,60.24109892223946,41.1565,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,0.2955,0.2955,5.1723,19.6206,362.2383,1229.6148,0,5.1723,19.6206,362.2383,1229.6148,0
16,16,55,0,0,0,1,3.7,0,842.5836,0,935.1095,935.1095,66.85009173665863,41.1565,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,0.2955,0.2955,5.1723,19.6206,362.2383,1229.6148,0,5.1723,19.6206,401.8923,1361.7947,0
17,17,60,0,0,0,1,3.7,0,842.5836,0,1027.6354,1027.6354,73.45908455107785,41.1565,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,0.2955,0.2955,5.1723,19.6206,362.2383,1229.6148,0,5.1723,19.6206,441.5462,1493.9746,0
18,18,20,0,0,1,0,3.7,0,5223.9057,0,1784.3559,1784.3559,21.659883076719336,246.9392,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,31.0335,117.7236,2245.603,7618.2658,0,31.0335,117.7236,771.5103,2704.6234,0
19,19,25,0,0,1,0,3.7,0,5223.9057,0,2357.6142,2357.6142,28.600056076385783,246.9392,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,31.0335,117.7236,2245.603,7618.2658,0,31.0335,117.7236,1017.1924,3523.5638,0
20,20,30,0,0,1,0,3.7,0,5223.9057,0,2930.8725,2930.8725,35.54022907605223,246.9392,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,31.0335,117.7236,2245.603,7618.2658,0,31.0335,117.7236,1262.8745,4342.5042,0
21,21,35,0,0,1,0,3.7,0,5223.9057,0,3504.1308,3504.1308,42.48040207571867,246.9392,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,31.0335,117.7236,2245.603,7618.2658,0,31.0335,117.7236,1508.5566,5161.4446,0
22,22,40,0,0,1,0,3.7,0,5223.9057,0,4077.3891,4077.3891,49.42057507538514,246.9392,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,31.0335,117.7236,2245.603,7618.2658,0,31.0335,117.7236,1754.2388,5980.385,0
23,23,45,0,0,1,0,3.7,0,5223.9057,0,4650.6474,4650.6474,56.36074807505156,246.9392,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,31.0335,117.7236,2245.603,7618.2658,0,31.0335,117.7236,1999.9209,6799.3254,0
24,24,50,0,0,1,0,3.7,0,5223.9057,0,5223.9057,5223.9057,63.300921074718005,246.9392,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,31.0335,117.7236,2245.603,7618.2658,0,31.0335,117.7236,2245.603,7618.2658,0
25,25,55,0,0,1,0,3.7,0,5223.9057,0,5797.164,5797.164,70.24109407438443,246.9392,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,31.0335,117.7236,2245.603,7618.2658,0,31.0335,117.7236,2491.2851,8437.2063,0
26,26,60,0,0,1,0,3.7,0,5223.9057,0,6370.4222,6370.4222,77.18126707405088,246.9392,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,31.0335,117.7236,2245.603,7618.2658,0,31.0335,117.7236,2736.9673,9256.1467,0
27,27,20,0,0,1,1,3.7,0,6066.4893,0,2071.7842,2071.7842,21.661379881513614,288.0957,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,0.2955,0.2955,36.2058,137.3442,2607.8413,8847.8807,0,36.2058,137.3442,895.8249,3141.1591,0
28,28,25,0,0,1,1,3.7,0,6066.4893,0,2737.5684,2737.5684,28.603863605959056,288.0957,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,0.2955,0.2955,36.2058,137.3442,2607.8413,8847.8807,0,36.2058,137.3442,1181.1609,4092.2793,0
29,29,30,0,0,1,1,3.7,0,6066.4893,0,3403.3526,3403.3526,35.5463473304045,288.0957,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,0.2955,0.2955,36.2058,137.3442,2607.8413,8847.8807,0,36.2058,137.3442,1466.497,5043.3996,0
30,30,35,0,0,1,1,3.7,0,6066.4893,0,4069.1367,4069.1367,42.488831054849925,288.0957,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,0.2955,0.2955,36.2058,137.3442,2607.8413,8847.8807,0,36.2058,137.3442,1751.8331,5994.5199,0
31,31,40,0,0,1,1,3.7,0,6066.4893,0,4734.9209,4734.9209,49.43131477929538,288.0957,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,0.2955,0.2955,36.2058,137.3442,2607.8413,8847.8807,0,36.2058,137.3442,2037.1692,6945.6401,0
32,32,45,0,0,1,1,3.7,0,6066.4893,0,5400.7051,5400.7051,56.37379850374081,288.0957,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,0.2955,0.2955,36.2058,137.3442,2607.8413,8847.8807,0,36.2058,137.3442,2322.5053,7896.7604,0
33,33,50,0,0,1,1,3.7,0,6066.4893,0,6066.4893,6066.4893,63.31628222818623,288.0957,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,0.2955,0.2955,36.2058,137.3442,2607.8413,8847.8807,0,36.2058,137.3442,2607.8413,8847.8807,0
34,34,55,0,0,1,1,3.7,0,6066.4893,0,6732.2735,6732.2735,70.25876595263163,288.0957,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,0.2955,0.2955,36.2058,137.3442,2607.8413,8847.8807,0,36.2058,137.3442,2893.1774,9799.001,0
35,35,60,0,0,1,1,3.7,0,6066.4893,0,7398.0577,7398.0577,77.20124967707716,288.0957,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,0.2955,0.2955,36.2058,137.3442,2607.8413,8847.8807,0,36.2058,137.3442,3178.5135,10750.1212,0
36,36,20,0,1,0,0,3.7,0,4271.7806,0,1429.1204,1429.1204,13.073821417134333,329.2522,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,0.4608,0.4608,25.6481,156.9648,1841.7525,6296.146,0,25.6481,156.9648,623.4696,2235.2029,0
37,37,25,0,1,0,0,3.7,0,4271.7806,0,1902.8971,1902.8971,17.384801423265102,329.2522,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,0.4608,0.4608,25.6481,156.9648,1841.7525,6296.146,0,25.6481,156.9648,826.5167,2912.0267,0
38,38,30,0,1,0,0,3.7,0,4271.7806,0,2376.6738,2376.6738,21.695781429395854,329.2522,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,0.4608,0.4608,25.6481,156.9648,1841.7525,6296.146,0,25.6481,156.9648,1029.5639,3588.8506,0
39,39,35,0,1,0,0,3.7,0,4271.7806,0,2850.4505,2850.4505,26.006761435526617,329.2522,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,0.4608,0.4608,25.6481,156.9648,1841.7525,6296.146,0,25.6481,156.9648,1232.611,4265.6744,0
40,40,40,0,1,0,0,3.7,0,4271.7806,0,3324.2272,3324.2272,30.317741441657386,329.2522,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,0.4608,0.4608,25.6481,156.9648,1841.7525,6296.146,0,25.6481,156.9648,1435.6582,4942.4983,0
41,41,45,0,1,0,0,3.7,0,4271.7806,0,3798.0039,3798.0039,34.628721447788124,329.2522,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,0.4608,0.4608,25.6481,156.9648,1841.7525,6296.146,0,25.6481,156.9648,1638.7053,5619.3222,0
42,42,50,0,1,0,0,3.7,0,4271.7806,0,4271.7806,4271.7806,38.939701453918886,329.2522,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,0.4608,0.4608,25.6481,156.9648,1841.7525,6296.146,0,25.6481,156.9648,1841.7525,6296.146,0
43,43,55,0,1,0,0,3.7,0,4271.7806,0,4745.5573,4745.5573,43.250681460049655,329.2522,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,0.4608,0.4608,25.6481,156.9648,1841.7525,6296.146,0,25.6481,156.9648,2044.7997,6972.9699,0
44,44,60,0,1,0,0,3.7,0,4271.7806,0,5219.334,5219.334,47.56166146618041,329.2522,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,0.4608,0.4608,25.6481,156.9648,1841.7525,6296.146,0,25.6481,156.9648,2247.8468,7649.7937,0
45,45,20,0,1,0,1,3.7,0,5114.4438,0,1716.6282,1716.6282,13.922784198895904,370.4087,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,0.4338,0.4338,30.8203,176.5854,2203.9113,7525.7609,0,30.8203,176.5854,747.7046,2671.7386,0
46,46,25,0,1,0,1,3.7,0,5114.4438,0,2282.9308,2282.9308,18.493426669240044,370.4087,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,0.4338,0.4338,30.8203,176.5854,2203.9113,7525.7609,0,30.8203,176.5854,990.4057,3480.7423,0
47,47,30,0,1,0,1,3.7,0,5114.4438,0,2849.2334,2849.2334,23.06406913958419,370.4087,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,0.4338,0.4338,30.8203,176.5854,2203.9113,7525.7609,0,30.8203,176.5854,1233.1069,4289.746,0
48,48,35,0,1,0,1,3.7,0,5114.4438,0,3415.536,3415.536,27.634711609928328,370.4087,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,0.4338,0.4338,30.8203,176.5854,2203.9113,7525.7609,0,30.8203,176.5854,1475.808,5098.7497,0
49,49,40,0,1,0,1,3.7,0,5114.4438,0,3981.8386,3981.8386,32.20535408027248,370.4087,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,0.4338,0.4338,30.8203,176.5854,2203.9113,7525.7609,0,30.8203,176.5854,1718.5091,5907.7534,0
50,50,45,0,1,0,1,3.7,0,5114.4438,0,4548.1412,4548.1412,36.77599655061661,370.4087,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,0.4338,0.4338,30.8203,176.5854,2203.9113,7525.7609,0,30.8203,176.5854,1961.2102,6716.7571,0
51,51,50,0,1,0,1,3.7,0,5114.4438,0,5114.4438,5114.4438,41.34663902096077,370.4087,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,0.4338,0.4338,30.8203,176.5854,2203.9113,7525.7609,0,30.8203,176.5854,2203.9113,7525.7609,0
52,52,55,0,1,0,1,3.7,0,5114.4438,0,5680.7464,5680.7464,45.91728149130491,370.4087,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,0.4338,0.4338,30.8203,176.5854,2203.9113,7525.7609,0,30.8203,176.5854,2446.6124,8334.7646,0
53,53,60,0,1,0,1,3.7,0,5114.4438,0,6247.049,6247.049,50.48792396164905,370.4087,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,0.4338,0.4338,30.8203,176.5854,2203.9113,7525.7609,0,30.8203,176.5854,2689.3135,9143.7683,0
54,54,20,0,1,1,0,3.7,0,9495.9491,0,3213.7391,3213.7391,16.758022420156266,576.1914,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,0.3717,0.3717,56.6816,274.6885,4087.0927,13914.4119,0,56.6816,274.6885,1394.717,4939.8262,0
55,55,25,0,1,1,0,3.7,0,9495.9491,0,4260.7741,4260.7741,22.197165238058705,576.1914,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,0.3717,0.3717,56.6816,274.6885,4087.0927,13914.4119,0,56.6816,274.6885,1843.4463,6435.5905,0
56,56,30,0,1,1,0,3.7,0,9495.9491,0,5307.8091,5307.8091,27.636308055961134,576.1914,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,0.3717,0.3717,56.6816,274.6885,4087.0927,13914.4119,0,56.6816,274.6885,2292.1756,7931.3548,0
57,57,35,0,1,1,0,3.7,0,9495.9491,0,6354.8441,6354.8441,33.07545087386356,576.1914,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,0.3717,0.3717,56.6816,274.6885,4087.0927,13914.4119,0,56.6816,274.6885,2740.9049,9427.119,0
58,58,40,0,1,1,0,3.7,0,9495.9491,0,7401.8791,7401.8791,38.514593691766,576.1914,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,0.3717,0.3717,56.6816,274.6885,4087.0927,13914.4119,0,56.6816,274.6885,3189.6342,10922.8833,0
59,59,45,0,1,1,0,3.7,0,9495.9491,0,8448.9141,8448.9141,43.95373650966844,576.1914,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,0.3717,0.3717,56.6816,274.6885,4087.0927,13914.4119,0,56.6816,274.6885,3638.3635,12418.6476,0
60,60,50,0,1,1,0,3.7,0,9495.9491,0,9495.9491,9495.9491,49.39287932757087,576.1914,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,0.3717,0.3717,56.6816,274.6885,4087.0927,13914.4119,0,56.6816,274.6885,4087.0927,13914.4119,0
61,61,55,0,1,1,0,3.7,0,9495.9491,0,10542.9841,10542.9841,54.8320221454733,576.1914,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,0.3717,0.3717,56.6816,274.6885,4087.0927,13914.4119,0,56.6816,274.6885,4535.822,15410.1761,0
62,62,60,0,1,1,0,3.7,0,9495.9491,0,11590.0191,11590.0191,60.27116496337574,576.1914,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,0.3717,0.3717,56.6816,274.6885,4087.0927,13914.4119,0,56.6816,274.6885,4984.5513,16905.9404,0
63,63,20,0,1,1,1,3.7,0,10338.5512,0,3501.1859,3501.1859,17.075506824004954,617.3479,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,0.3654,0.3654,61.8538,294.3091,4449.3125,15144.0267,0,61.8538,294.3091,1519.0131,5376.3619,0
64,64,25,0,1,1,1,3.7,0,10338.5512,0,4640.7468,4640.7468,22.612731760098686,617.3479,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,0.3654,0.3654,61.8538,294.3091,4449.3125,15144.0267,0,61.8538,294.3091,2007.3963,7004.3061,0
65,65,30,0,1,1,1,3.7,0,10338.5512,0,5780.3077,5780.3077,28.14995669619239,617.3479,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,0.3654,0.3654,61.8538,294.3091,4449.3125,15144.0267,0,61.8538,294.3091,2495.7796,8632.2502,0
66,66,35,0,1,1,1,3.7,0,10338.5512,0,6919.8686,6919.8686,33.68718163228612,617.3479,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,0.3654,0.3654,61.8538,294.3091,4449.3125,15144.0267,0,61.8538,294.3091,2984.1628,10260.1943,0
67,67,40,0,1,1,1,3.7,0,10338.5512,0,8059.4295,8059.4295,39.22440656837984,617.3479,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,0.3654,0.3654,61.8538,294.3091,4449.3125,15144.0267,0,61.8538,294.3091,3472.5461,11888.1384,0
68,68,45,0,1,1,1,3.7,0,10338.5512,0,9198.9904,9198.9904,44.76163150447354,617.3479,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,0.3654,0.3654,61.8538,294.3091,4449.3125,15144.0267,0,61.8538,294.3091,3960.9293,13516.0826,0
69,69,50,0,1,1,1,3.7,0,10338.5512,0,10338.5512,10338.5512,50.29885644056729,617.3479,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,0.3654,0.3654,61.8538,294.3091,4449.3125,15144.0267,0,61.8538,294.3091,4449.3125,15144.0267,0
70,70,55,0,1,1,1,3.7,0,10338.5512,0,11478.1121,11478.1121,55.83608137666101,617.3479,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,0.3654,0.3654,61.8538,294.3091,4449.3125,15144.0267,0,61.8538,294.3091,4937.6958,16771.9708,0
71,71,60,0,1,1,1,3.7,0,10338.5512,0,12617.673,12617.673,61.3733063127547,617.3479,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,0.3654,0.3654,61.8538,294.3091,4449.3125,15144.0267,0,61.8538,294.3091,5426.079,18399.915,0
72,72,20,1,0,0,0,3.7,0,1741.3019,0,594.7853,594.7853,21.845010282503253,82.3131,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,0.2955,0.2955,10.3445,39.2412,748.5343,2539.4219,0,10.3445,39.2412,257.1701,901.5411,0
73,73,25,1,0,0,0,3.7,0,1741.3019,0,785.8714,785.8714,28.844501000115578,82.3131,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,0.2955,0.2955,10.3445,39.2412,748.5343,2539.4219,0,10.3445,39.2412,339.0641,1174.5213,0
74,74,30,1,0,0,0,3.7,0,1741.3019,0,976.9575,976.9575,35.84399171772788,82.3131,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,0.2955,0.2955,10.3445,39.2412,748.5343,2539.4219,0,10.3445,39.2412,420.9582,1447.5014,0
75,75,35,1,0,0,0,3.7,0,1741.3019,0,1168.0436,1168.0436,42.84348243534021,82.3131,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,0.2955,0.2955,10.3445,39.2412,748.5343,2539.4219,0,10.3445,39.2412,502.8522,1720.4815,0
76,76,40,1,0,0,0,3.7,0,1741.3019,0,1359.1297,1359.1297,49.842973152952524,82.3131,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,0.2955,0.2955,10.3445,39.2412,748.5343,2539.4219,0,10.3445,39.2412,584.7463,1993.4617,0
77,77,45,1,0,0,0,3.7,0,1741.3019,0,1550.2158,1550.2158,56.84246387056482,82.3131,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,0.2955,0.2955,10.3445,39.2412,748.5343,2539.4219,0,10.3445,39.2412,666.6403,2266.4418,0
78,78,50,1,0,0,0,3.7,0,1741.3019,0,1741.3019,1741.3019,63.84195458817716,82.3131,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,0.2955,0.2955,10.3445,39.2412,748.5343,2539.4219,0,10.3445,39.2412,748.5343,2539.4219,0
79,79,55,1,0,0,0,3.7,0,1741.3019,0,1932.388,1932.388,70.84144530578948,82.3131,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,0.2955,0.2955,10.3445,39.2412,748.5343,2539.4219,0,10.3445,39.2412,830.4284,2812.4021,0
