,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
1462,1462,40,5.3,2200,184,0,13573.8985,0,6282.9943,6282.9943,2.372324904140447,4986.1,0,28956.7829,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.6286,10.6286,2.1397,2.1397,20580.8766,4754.0598,7735.0845,46643.9194,0,20580.8766,4754.0598,4995.0383,36612.969,0
1463,1463,45,5.3,2200,184,0,13573.8985,0,9931.3117,9931.3117,3.427325998459698,4986.1,0,28956.7829,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.6286,10.6286,2.1397,2.1397,20580.8766,4754.0598,7735.0845,46643.9194,0,20580.8766,4754.0598,6362.1961,41628.4442,0
1464,1464,50,5.3,2200,184,0,13573.8985,0,13573.8985,13573.8985,4.48232709277895,4986.1,0,28956.7829,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.6286,10.6286,2.1397,2.1397,20580.8766,4754.0598,7735.0845,46643.9194,0,20580.8766,4754.0598,7735.0845,46643.9194,0
1465,1465,55,5.3,2200,184,0,13573.8985,0,17176.0097,17176.0097,5.537328187098201,4986.1,0,28956.7829,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.6286,10.6286,2.1397,2.1397,20580.8766,4754.0598,7735.0845,46643.9194,0,20580.8766,4754.0598,9148.4485,51659.3946,0
1466,1466,60,5.3,2200,184,0,13573.8985,0,20769.8822,20769.8822,6.592329281417453,4986.1,0,28956.7829,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.6286,10.6286,2.1397,2.1397,20580.8766,4754.0598,7735.0845,46643.9194,0,20580.8766,4754.0598,10570.0512,56674.8698,0
1467,1467,20,5.3,2200,244,0,13254.9255,0,-9463.7698,-9463.7698,0.0,4986.1,0,29444.7911,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.838,10.838,2.1397,2.1397,20986.5236,4754.0598,7648.4105,46643.9194,0,20986.5236,4754.0598,274.2546,16551.0682,0
1468,1468,25,5.3,2200,244,0,13254.9255,0,-5384.2679,-5384.2679,0.0,4986.1,0,29444.7911,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.838,10.838,2.1397,2.1397,20986.5236,4754.0598,7648.4105,46643.9194,0,20986.5236,4754.0598,1210.2279,21566.5434,0
1469,1469,30,5.3,2200,244,0,13254.9255,0,-1512.9319,-1512.9319,0.1769951977015811,4986.1,0,29444.7911,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.838,10.838,2.1397,2.1397,20986.5236,4754.0598,7648.4105,46643.9194,0,20986.5236,4754.0598,2354.3671,26582.0186,0
1470,1470,35,5.3,2200,244,0,13254.9255,0,2256.0356,2256.0356,1.2319962920208323,4986.1,0,29444.7911,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.838,10.838,2.1397,2.1397,20986.5236,4754.0598,7648.4105,46643.9194,0,20986.5236,4754.0598,3600.8748,31597.4938,0
1471,1471,40,5.3,2200,244,0,13254.9255,0,5956.1418,5956.1418,2.2869973863400843,4986.1,0,29444.7911,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.838,10.838,2.1397,2.1397,20986.5236,4754.0598,7648.4105,46643.9194,0,20986.5236,4754.0598,4916.2437,36612.969,0
1472,1472,45,5.3,2200,244,0,13254.9255,0,9612.3386,9612.3386,3.341998480659335,4986.1,0,29444.7911,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.838,10.838,2.1397,2.1397,20986.5236,4754.0598,7648.4105,46643.9194,0,20986.5236,4754.0598,6275.5222,41628.4442,0
1473,1473,50,5.3,2200,244,0,13254.9255,0,13254.9255,13254.9255,4.396999574978586,4986.1,0,29444.7911,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.838,10.838,2.1397,2.1397,20986.5236,4754.0598,7648.4105,46643.9194,0,20986.5236,4754.0598,7648.4105,46643.9194,0
1474,1474,55,5.3,2200,244,0,13254.9255,0,16865.704,16865.704,5.4520006692978376,4986.1,0,29444.7911,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.838,10.838,2.1397,2.1397,20986.5236,4754.0598,7648.4105,46643.9194,0,20986.5236,4754.0598,9053.1072,51659.3946,0
1475,1475,60,5.3,2200,244,0,13254.9255,0,20459.5765,20459.5765,6.50700176361709,4986.1,0,29444.7911,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,10.838,10.838,2.1397,2.1397,20986.5236,4754.0598,7648.4105,46643.9194,0,20986.5236,4754.0598,10474.7099,56674.8698,0
1476,1476,20,5.3,2200,304,0,12935.9524,0,-9835.1267,-9835.1267,0.0,4986.1,0,29932.7994,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.0474,11.0474,2.1397,2.1397,21392.1706,4754.0598,7561.7365,46643.9194,0,21392.1706,4754.0598,239.9644,16551.0682,0
1477,1477,25,5.3,2200,304,0,12935.9524,0,-5736.0972,-5736.0972,0.0,4986.1,0,29932.7994,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.0474,11.0474,2.1397,2.1397,21392.1706,4754.0598,7561.7365,46643.9194,0,21392.1706,4754.0598,1156.4101,21566.5434,0
1478,1478,30,5.3,2200,304,0,12935.9524,0,-1853.4595,-1853.4595,0.09166767990121831,4986.1,0,29932.7994,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.0474,11.0474,2.1397,2.1397,21392.1706,4754.0598,7561.7365,46643.9194,0,21392.1706,4754.0598,2289.2476,26582.0186,0
1479,1479,35,5.3,2200,304,0,12935.9524,0,1924.7203,1924.7203,1.1466687742204695,4986.1,0,29932.7994,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.0474,11.0474,2.1397,2.1397,21392.1706,4754.0598,7561.7365,46643.9194,0,21392.1706,4754.0598,3526.5431,31597.4938,0
1480,1480,40,5.3,2200,304,0,12935.9524,0,5629.2893,5629.2893,2.20166986853972,4986.1,0,29932.7994,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.0474,11.0474,2.1397,2.1397,21392.1706,4754.0598,7561.7365,46643.9194,0,21392.1706,4754.0598,4837.4492,36612.969,0
1481,1481,45,5.3,2200,304,0,12935.9524,0,9293.3656,9293.3656,3.2566709628589723,4986.1,0,29932.7994,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.0474,11.0474,2.1397,2.1397,21392.1706,4754.0598,7561.7365,46643.9194,0,21392.1706,4754.0598,6188.8482,41628.4442,0
1482,1482,50,5.3,2200,304,0,12935.9524,0,12935.9524,12935.9524,4.311672057178224,4986.1,0,29932.7994,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.0474,11.0474,2.1397,2.1397,21392.1706,4754.0598,7561.7365,46643.9194,0,21392.1706,4754.0598,7561.7365,46643.9194,0
1483,1483,55,5.3,2200,304,0,12935.9524,0,16555.3984,16555.3984,5.3666731514974755,4986.1,0,29932.7994,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.0474,11.0474,2.1397,2.1397,21392.1706,4754.0598,7561.7365,46643.9194,0,21392.1706,4754.0598,8957.7658,51659.3946,0
1484,1484,60,5.3,2200,304,0,12935.9524,0,20149.2709,20149.2709,6.421674245816727,4986.1,0,29932.7994,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.0474,11.0474,2.1397,2.1397,21392.1706,4754.0598,7561.7365,46643.9194,0,21392.1706,4754.0598,10379.3685,56674.8698,0
1485,1485,20,5.3,2200,364,0,12616.9794,0,-10207.3571,-10207.3571,0.0,4986.1,0,30420.8077,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.2568,11.2568,2.1397,2.1397,21797.8176,4754.0598,7475.0626,46643.9194,0,21797.8176,4754.0598,206.5479,16551.0682,0
1486,1486,25,5.3,2200,364,0,12616.9794,0,-6087.9265,-6087.9265,0.0,4986.1,0,30420.8077,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.2568,11.2568,2.1397,2.1397,21797.8176,4754.0598,7475.0626,46643.9194,0,21797.8176,4754.0598,1102.5924,21566.5434,0
1487,1487,30,5.3,2200,364,0,12616.9794,0,-2193.9871,-2193.9871,0.0063401621008557126,4986.1,0,30420.8077,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.2568,11.2568,2.1397,2.1397,21797.8176,4754.0598,7475.0626,46643.9194,0,21797.8176,4754.0598,2224.1282,26582.0186,0
1488,1488,35,5.3,2200,364,0,12616.9794,0,1590.7046,1590.7046,1.0613412564201072,4986.1,0,30420.8077,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.2568,11.2568,2.1397,2.1397,21797.8176,4754.0598,7475.0626,46643.9194,0,21797.8176,4754.0598,3454.9117,31597.4938,0
1489,1489,40,5.3,2200,364,0,12616.9794,0,5302.4368,5302.4368,2.1163423507393575,4986.1,0,30420.8077,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.2568,11.2568,2.1397,2.1397,21797.8176,4754.0598,7475.0626,46643.9194,0,21797.8176,4754.0598,4758.6547,36612.969,0
1490,1490,45,5.3,2200,364,0,12616.9794,0,8974.3925,8974.3925,3.1713434450586098,4986.1,0,30420.8077,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.2568,11.2568,2.1397,2.1397,21797.8176,4754.0598,7475.0626,46643.9194,0,21797.8176,4754.0598,6102.1742,41628.4442,0
1491,1491,50,5.3,2200,364,0,12616.9794,0,12616.9794,12616.9794,4.226344539377861,4986.1,0,30420.8077,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.2568,11.2568,2.1397,2.1397,21797.8176,4754.0598,7475.0626,46643.9194,0,21797.8176,4754.0598,7475.0626,46643.9194,0
1492,1492,55,5.3,2200,364,0,12616.9794,0,16245.0927,16245.0927,5.281345633697113,4986.1,0,30420.8077,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.2568,11.2568,2.1397,2.1397,21797.8176,4754.0598,7475.0626,46643.9194,0,21797.8176,4754.0598,8862.4244,51659.3946,0
1493,1493,60,5.3,2200,364,0,12616.9794,0,19838.9652,19838.9652,6.336346728016364,4986.1,0,30420.8077,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.2568,11.2568,2.1397,2.1397,21797.8176,4754.0598,7475.0626,46643.9194,0,21797.8176,4754.0598,10284.0271,56674.8698,0
1494,1494,20,5.3,2200,424,0,12298.0063,0,-10582.3533,-10582.3533,0.0,4986.1,0,30908.816,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.4662,11.4662,2.1397,2.1397,22203.4646,4754.0598,7388.3886,46643.9194,0,22203.4646,4754.0598,175.897,16551.0682,0
1495,1495,25,5.3,2200,424,0,12298.0063,0,-6439.7558,-6439.7558,0.0,4986.1,0,30908.816,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.4662,11.4662,2.1397,2.1397,22203.4646,4754.0598,7388.3886,46643.9194,0,22203.4646,4754.0598,1048.7747,21566.5434,0
1496,1496,30,5.3,2200,424,0,12298.0063,0,-2534.5147,-2534.5147,0.0,4986.1,0,30908.816,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.4662,11.4662,2.1397,2.1397,22203.4646,4754.0598,7388.3886,46643.9194,0,22203.4646,4754.0598,2159.0088,26582.0186,0
1497,1497,35,5.3,2200,424,0,12298.0063,0,1256.689,1256.689,0.9760137386197445,4986.1,0,30908.816,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.4662,11.4662,2.1397,2.1397,22203.4646,4754.0598,7388.3886,46643.9194,0,22203.4646,4754.0598,3383.2803,31597.4938,0
1498,1498,40,5.3,2200,424,0,12298.0063,0,4975.5843,4975.5843,2.031014832938996,4986.1,0,30908.816,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.4662,11.4662,2.1397,2.1397,22203.4646,4754.0598,7388.3886,46643.9194,0,22203.4646,4754.0598,4679.8602,36612.969,0
1499,1499,45,5.3,2200,424,0,12298.0063,0,8655.4195,8655.4195,3.0860159272582472,4986.1,0,30908.816,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.4662,11.4662,2.1397,2.1397,22203.4646,4754.0598,7388.3886,46643.9194,0,22203.4646,4754.0598,6015.5003,41628.4442,0
1500,1500,50,5.3,2200,424,0,12298.0063,0,12298.0063,12298.0063,4.141017021577499,4986.1,0,30908.816,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.4662,11.4662,2.1397,2.1397,22203.4646,4754.0598,7388.3886,46643.9194,0,22203.4646,4754.0598,7388.3886,46643.9194,0
1501,1501,55,5.3,2200,424,0,12298.0063,0,15934.787,15934.787,5.1960181158967504,4986.1,0,30908.816,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.4662,11.4662,2.1397,2.1397,22203.4646,4754.0598,7388.3886,46643.9194,0,22203.4646,4754.0598,8767.0831,51659.3946,0
1502,1502,60,5.3,2200,424,0,12298.0063,0,19528.6595,19528.6595,6.251019210216002,4986.1,0,30908.816,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.4662,11.4662,2.1397,2.1397,22203.4646,4754.0598,7388.3886,46643.9194,0,22203.4646,4754.0598,10188.6858,56674.8698,0
1503,1503,20,5.3,2200,484,0,11979.0333,0,-10958.413,-10958.413,0.0,4986.1,0,31396.8242,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.6757,11.6757,2.1397,2.1397,22609.1117,4754.0598,7301.7146,46643.9194,0,22609.1117,4754.0598,146.3097,16551.0682,0
1504,1504,25,5.3,2200,484,0,11979.0333,0,-6791.5851,-6791.5851,0.0,4986.1,0,31396.8242,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.6757,11.6757,2.1397,2.1397,22609.1117,4754.0598,7301.7146,46643.9194,0,22609.1117,4754.0598,994.957,21566.5434,0
1505,1505,30,5.3,2200,484,0,11979.0333,0,-2875.0422,-2875.0422,0.0,4986.1,0,31396.8242,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.6757,11.6757,2.1397,2.1397,22609.1117,4754.0598,7301.7146,46643.9194,0,22609.1117,4754.0598,2093.8893,26582.0186,0
1506,1506,35,5.3,2200,484,0,11979.0333,0,922.6733,922.6733,0.890686220819382,4986.1,0,31396.8242,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.6757,11.6757,2.1397,2.1397,22609.1117,4754.0598,7301.7146,46643.9194,0,22609.1117,4754.0598,3311.6489,31597.4938,0
1507,1507,40,5.3,2200,484,0,11979.0333,0,4648.7318,4648.7318,1.9456873151386338,4986.1,0,31396.8242,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.6757,11.6757,2.1397,2.1397,22609.1117,4754.0598,7301.7146,46643.9194,0,22609.1117,4754.0598,4601.0657,36612.969,0
1508,1508,45,5.3,2200,484,0,11979.0333,0,8336.4464,8336.4464,3.0006884094578847,4986.1,0,31396.8242,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.6757,11.6757,2.1397,2.1397,22609.1117,4754.0598,7301.7146,46643.9194,0,22609.1117,4754.0598,5928.8263,41628.4442,0
1509,1509,50,5.3,2200,484,0,11979.0333,0,11979.0333,11979.0333,4.055689503777136,4986.1,0,31396.8242,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.6757,11.6757,2.1397,2.1397,22609.1117,4754.0598,7301.7146,46643.9194,0,22609.1117,4754.0598,7301.7146,46643.9194,0
1510,1510,55,5.3,2200,484,0,11979.0333,0,15621.6201,15621.6201,5.1106905980963875,4986.1,0,31396.8242,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.6757,11.6757,2.1397,2.1397,22609.1117,4754.0598,7301.7146,46643.9194,0,22609.1117,4754.0598,8674.603,51659.3946,0
1511,1511,60,5.3,2200,484,0,11979.0333,0,19218.3539,19218.3539,6.165691692415639,4986.1,0,31396.8242,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,11.6757,11.6757,2.1397,2.1397,22609.1117,4754.0598,7301.7146,46643.9194,0,22609.1117,4754.0598,10093.3444,56674.8698,0
1512,1512,20,5.3,2700,184,0,11056.3446,0,-12057.4891,-12057.4891,0.0,4986.1,0,32810.0681,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.2821,12.2821,2.1397,2.1397,23782.8032,4754.0598,7050.7118,46643.9194,0,23782.8032,4754.0598,71.6942,16551.0682,0
1513,1513,25,5.3,2700,184,0,11056.3446,0,-7822.1992,-7822.1992,0.0,4986.1,0,32810.0681,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.2821,12.2821,2.1397,2.1397,23782.8032,4754.0598,7050.7118,46643.9194,0,23782.8032,4754.0598,851.8796,21566.5434,0
1514,1514,30,5.3,2700,184,0,11056.3446,0,-3866.008,-3866.008,0.0,4986.1,0,32810.0681,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.2821,12.2821,2.1397,2.1397,23782.8032,4754.0598,7050.7118,46643.9194,0,23782.8032,4754.0598,1911.1636,26582.0186,0
1515,1515,35,5.3,2700,184,0,11056.3446,0,-43.5778,-43.5778,0.6438011718954123,4986.1,0,32810.0681,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.2821,12.2821,2.1397,2.1397,23782.8032,4754.0598,7050.7118,46643.9194,0,23782.8032,4754.0598,3104.2086,31597.4938,0
1516,1516,40,5.3,2700,184,0,11056.3446,0,3703.2247,3703.2247,1.6988022662146636,4986.1,0,32810.0681,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.2821,12.2821,2.1397,2.1397,23782.8032,4754.0598,7050.7118,46643.9194,0,23782.8032,4754.0598,4372.8813,36612.969,0
1517,1517,45,5.3,2700,184,0,11056.3446,0,7403.3309,7403.3309,2.753803360533915,4986.1,0,32810.0681,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.2821,12.2821,2.1397,2.1397,23782.8032,4754.0598,7050.7118,46643.9194,0,23782.8032,4754.0598,5688.2503,41628.4442,0
1518,1518,50,5.3,2700,184,0,11056.3446,0,11056.3446,11056.3446,3.808804454853166,4986.1,0,32810.0681,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.2821,12.2821,2.1397,2.1397,23782.8032,4754.0598,7050.7118,46643.9194,0,23782.8032,4754.0598,7050.7118,46643.9194,0
1519,1519,55,5.3,2700,184,0,11056.3446,0,14698.9314,14698.9314,4.863805549172418,4986.1,0,32810.0681,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.2821,12.2821,2.1397,2.1397,23782.8032,4754.0598,7050.7118,46643.9194,0,23782.8032,4754.0598,8423.6002,51659.3946,0
1520,1520,60,5.3,2700,184,0,11056.3446,0,18320.7655,18320.7655,5.918806643491669,4986.1,0,32810.0681,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.2821,12.2821,2.1397,2.1397,23782.8032,4754.0598,7050.7118,46643.9194,0,23782.8032,4754.0598,9817.2413,56674.8698,0
1521,1521,20,5.3,2700,244,0,10737.3715,0,-12440.8702,-12440.8702,0.0,4986.1,0,33298.0764,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.4915,12.4915,2.1397,2.1397,24188.4502,4754.0598,6964.0379,46643.9194,0,24188.4502,4754.0598,49.4283,16551.0682,0
1522,1522,25,5.3,2700,244,0,10737.3715,0,-8178.921,-8178.921,0.0,4986.1,0,33298.0764,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.4915,12.4915,2.1397,2.1397,24188.4502,4754.0598,6964.0379,46643.9194,0,24188.4502,4754.0598,802.9544,21566.5434,0
1523,1523,30,5.3,2700,244,0,10737.3715,0,-4212.4556,-4212.4556,0.0,4986.1,0,33298.0764,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.4915,12.4915,2.1397,2.1397,24188.4502,4754.0598,6964.0379,46643.9194,0,24188.4502,4754.0598,1851.9641,26582.0186,0
1524,1524,35,5.3,2700,244,0,10737.3715,0,-377.5935,-377.5935,0.5584736540950505,4986.1,0,33298.0764,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.4915,12.4915,2.1397,2.1397,24188.4502,4754.0598,6964.0379,46643.9194,0,24188.4502,4754.0598,3032.5772,31597.4938,0
1525,1525,40,5.3,2700,244,0,10737.3715,0,3376.3722,3376.3722,1.6134747484143017,4986.1,0,33298.0764,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.4915,12.4915,2.1397,2.1397,24188.4502,4754.0598,6964.0379,46643.9194,0,24188.4502,4754.0598,4294.0868,36612.969,0
1526,1526,45,5.3,2700,244,0,10737.3715,0,7076.4784,7076.4784,2.668475842733552,4986.1,0,33298.0764,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.4915,12.4915,2.1397,2.1397,24188.4502,4754.0598,6964.0379,46643.9194,0,24188.4502,4754.0598,5609.4558,41628.4442,0
1527,1527,50,5.3,2700,244,0,10737.3715,0,10737.3715,10737.3715,3.7234769370528045,4986.1,0,33298.0764,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.4915,12.4915,2.1397,2.1397,24188.4502,4754.0598,6964.0379,46643.9194,0,24188.4502,4754.0598,6964.0379,46643.9194,0
1528,1528,55,5.3,2700,244,0,10737.3715,0,14379.9584,14379.9584,4.778478031372056,4986.1,0,33298.0764,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.4915,12.4915,2.1397,2.1397,24188.4502,4754.0598,6964.0379,46643.9194,0,24188.4502,4754.0598,8336.9262,51659.3946,0
1529,1529,60,5.3,2700,244,0,10737.3715,0,18010.4598,18010.4598,5.833479125691307,4986.1,0,33298.0764,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.4915,12.4915,2.1397,2.1397,24188.4502,4754.0598,6964.0379,46643.9194,0,24188.4502,4754.0598,9721.8999,56674.8698,0
1530,1530,20,5.3,2700,304,0,10418.3985,0,-12826.1618,-12826.1618,0.0,4986.1,0,33786.0847,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.701,12.701,2.1397,2.1397,24594.0972,4754.0598,6877.3639,46643.9194,0,24594.0972,4754.0598,29.0729,16551.0682,0
1531,1531,25,5.3,2700,304,0,10418.3985,0,-8536.4839,-8536.4839,0.0,4986.1,0,33786.0847,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.701,12.701,2.1397,2.1397,24594.0972,4754.0598,6877.3639,46643.9194,0,24594.0972,4754.0598,754.8702,21566.5434,0
1532,1532,30,5.3,2700,304,0,10418.3985,0,-4558.9031,-4558.9031,0.0,4986.1,0,33786.0847,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.701,12.701,2.1397,2.1397,24594.0972,4754.0598,6877.3639,46643.9194,0,24594.0972,4754.0598,1792.7646,26582.0186,0
1533,1533,35,5.3,2700,304,0,10418.3985,0,-711.6091,-711.6091,0.4731461362946871,4986.1,0,33786.0847,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.701,12.701,2.1397,2.1397,24594.0972,4754.0598,6877.3639,46643.9194,0,24594.0972,4754.0598,2960.9458,31597.4938,0
1534,1534,40,5.3,2700,304,0,10418.3985,0,3049.5197,3049.5197,1.5281472306139383,4986.1,0,33786.0847,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.701,12.701,2.1397,2.1397,24594.0972,4754.0598,6877.3639,46643.9194,0,24594.0972,4754.0598,4215.2923,36612.969,0
1535,1535,45,5.3,2700,304,0,10418.3985,0,6749.6259,6749.6259,2.5831483249331897,4986.1,0,33786.0847,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,12.701,12.701,2.1397,2.1397,24594.0972,4754.0598,6877.3639,46643.9194,0,24594.0972,4754.0598,5530.6613,41628.4442,0
