,ID,E_Brent,NE_C1,NE_C2,NE_C3,NE_C4,NE_C5,M1_C1,M2_C1,M2_C2,B44_C1,B44_C2,SW_C1,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
254,254,30,0,0,0,0,0,1,1,0,0,1,0,0,58723.6784,0,22734.8765,22734.8765,1.3572102185802752,29026.2042,0,19727.3542,0.0,3.6487956216134867,3.6487956216134867,0.0,3.713967201812709,3.713967201812709,2042.0,2039.0,3.7055,3.2317,7.4246,7.5573,6876.4746,26053.0307,28138.5121,119845.9206,54.2247,6483.7153,26053.0307,12624.5213,67968.3169,72.1731
255,255,35,0,0,0,0,0,1,1,0,0,1,0,0,58723.6784,0,31712.6698,31712.6698,1.8507129112643712,29026.2042,0,19727.3542,0.0,3.675073915242714,3.675073915242714,0.0,3.713967201812709,3.713967201812709,2042.0,2040.0,3.7055,3.3896,7.4246,7.5032,6876.4746,26053.0307,28138.5121,119845.9206,54.2247,6629.0241,26053.0307,16503.9537,80964.2901,65.6119
256,256,40,0,0,0,0,0,1,1,0,0,1,0,0,58723.6784,0,40700.5736,40700.5736,2.344878190325097,29026.2042,0,19727.3542,0.0,3.696471506145997,3.696471506145997,0.0,3.713967201812709,3.713967201812709,2042.0,2041.0,3.7055,3.5475,7.4246,7.4598,6876.4746,26053.0307,28138.5121,119845.9206,54.2247,6759.3035,26053.0307,20390.5379,93963.0929,59.6472
257,257,45,0,0,0,0,0,1,1,0,0,1,0,0,58723.6784,0,49698.5173,49698.5173,2.839424727719365,29026.2042,0,19727.3542,0.0,3.713967201812709,3.713967201812709,0.0,3.713967201812709,3.713967201812709,2042.0,2042.0,3.7055,3.7055,7.4246,7.4246,6876.4746,26053.0307,28138.5121,119845.9206,54.2247,6876.4746,26053.0307,24277.0152,106959.2625,54.2247
258,258,50,0,0,0,0,0,1,1,0,0,1,0,0,58723.6784,0,58723.6784,58723.6784,3.3340571357933944,29026.2042,0,19727.3542,0.0,3.713967201812709,3.713967201812709,0.0,3.713967201812709,3.713967201812709,2042.0,2042.0,3.7055,3.7055,7.4246,7.4246,6876.4746,26053.0307,28138.5121,119845.9206,54.2247,6876.4746,26053.0307,28138.5121,119845.9206,54.2247
259,259,55,0,0,0,0,0,1,1,0,0,1,0,0,58723.6784,0,67736.3517,67736.3517,3.8293009299498157,29026.2042,0,19727.3542,0.0,3.7284672486184482,3.7284672486184482,0.0,3.713967201812709,3.713967201812709,2042.0,2043.0,3.7055,3.8634,7.4246,7.3958,6876.4746,26053.0307,28138.5121,119845.9206,54.2247,6981.8935,26053.0307,32028.4255,132848.9965,49.2952
260,260,60,0,0,0,0,0,1,1,0,0,1,0,0,58723.6784,0,76754.8197,76754.8197,4.324696874415067,29026.2042,0,19727.3542,0.0,3.7408634666598894,3.7408634666598894,0.0,3.713967201812709,3.713967201812709,2042.0,2044.0,3.7055,4.0211,7.4246,7.3713,6876.4746,26053.0307,28138.5121,119845.9206,54.2247,7077.0482,26053.0307,35916.5079,145846.2204,44.8138
261,261,20,0,0,0,0,0,1,1,0,0,1,1,0,77147.6785,0,5019.0681,5019.0681,0.3068993524282814,39908.8922,0,28078.4875,0.0,4.743743844225484,4.743743844225484,0.0,4.985505421098369,4.985505421098369,2042.0,2036.0,3.8928,2.896,7.542,7.9264,9766.9287,36326.6709,37259.4357,160582.0507,81.3371,8435.7797,36326.6709,6129.6647,56055.2769,144.0936
262,262,25,0,0,0,0,0,1,1,0,0,1,1,0,77147.6785,0,16936.1846,16936.1846,0.7778527554458196,39908.8922,0,28078.4875,0.0,4.855728236412338,4.855728236412338,0.0,4.985505421098369,4.985505421098369,2042.0,2038.0,3.8928,3.2271,7.542,7.7436,9766.9287,36326.6709,37259.4357,160582.0507,81.3371,8976.5535,36326.6709,11320.8724,73679.367,119.0856
263,263,30,0,0,0,0,0,1,1,0,0,1,1,0,77147.6785,0,28943.4106,28943.4106,1.2505765362995898,39908.8922,0,28078.4875,0.0,4.89822758234609,4.89822758234609,0.0,4.985505421098369,4.985505421098369,2042.0,2039.0,3.8928,3.3929,7.542,7.6764,9766.9287,36326.6709,37259.4357,160582.0507,81.3371,9206.5433,36326.6709,16486.2832,91071.1676,108.2596
264,264,35,0,0,0,0,0,1,1,0,0,1,1,0,77147.6785,0,40966.1535,40966.1535,1.7245080954645444,39908.8922,0,28078.4875,0.0,4.933529717395726,4.933529717395726,0.0,4.985505421098369,4.985505421098369,2042.0,2040.0,3.8928,3.5594,7.542,7.6215,9766.9287,36326.6709,37259.4357,160582.0507,81.3371,9413.8575,36326.6709,21680.0521,108485.1518,98.4178
265,265,40,0,0,0,0,0,1,1,0,0,1,1,0,77147.6785,0,53003.7414,53003.7414,2.199089406116736,39908.8922,0,28078.4875,0.0,4.962168428615577,4.962168428615577,0.0,4.985505421098369,4.985505421098369,2042.0,2041.0,3.8928,3.726,7.542,7.5775,9766.9287,36326.6709,37259.4357,160582.0507,81.3371,9599.7398,36326.6709,26882.5794,125902.2023,89.4708
266,266,45,0,0,0,0,0,1,1,0,0,1,1,0,77147.6785,0,65086.0635,65086.0635,2.6738568527241884,39908.8922,0,28078.4875,0.0,4.962168428615577,4.962168428615577,0.0,4.985505421098369,4.985505421098369,2042.0,2041.0,3.8928,3.726,7.542,7.5775,9766.9287,36326.6709,37259.4357,160582.0507,81.3371,9599.7398,36326.6709,32047.1344,143149.0794,89.4708
267,267,50,0,0,0,0,0,1,1,0,0,1,1,0,77147.6785,0,77147.6785,77147.6785,3.1493686278243658,39908.8922,0,28078.4875,0.0,4.985505421098369,4.985505421098369,0.0,4.985505421098369,4.985505421098369,2042.0,2042.0,3.8928,3.8928,7.542,7.542,9766.9287,36326.6709,37259.4357,160582.0507,81.3371,9766.9287,36326.6709,37259.4357,160582.0507,81.3371
268,268,55,0,0,0,0,0,1,1,0,0,1,1,0,77147.6785,0,89217.6519,89217.6519,3.6250163127319563,39908.8922,0,28078.4875,0.0,5.004811016128746,5.004811016128746,0.0,4.985505421098369,4.985505421098369,2042.0,2043.0,3.8928,4.0594,7.542,7.5129,9766.9287,36326.6709,37259.4357,160582.0507,81.3371,9917.3572,36326.6709,42468.3157,178003.9384,73.9428
269,269,60,0,0,0,0,0,1,1,0,0,1,1,0,77147.6785,0,101319.5215,101319.5215,4.1007488468760895,39908.8922,0,28078.4875,0.0,5.004811016128746,5.004811016128746,0.0,4.985505421098369,4.985505421098369,2042.0,2043.0,3.8928,4.0594,7.542,7.5129,9766.9287,36326.6709,37259.4357,160582.0507,81.3371,9917.3572,36326.6709,47648.3819,195285.8742,73.9428
270,270,20,0,0,0,0,0,1,0,1,0,0,0,0,44051.1395,0,9044.5307,9044.5307,1.4365398803576679,10205.7367,0,11376.2208,0.0,2.314261742880957,2.314261742880957,0.0,2.4105035756458597,2.4105035756458597,2043.0,2037.0,3.4532,2.6152,4.0222,4.1894,4046.4298,9730.7881,20014.0074,77850.5806,8.2159,3565.5833,9730.7881,4934.4388,27289.8959,14.5549
271,271,25,0,0,0,0,0,1,0,1,0,0,0,0,44051.1395,0,14833.845,14833.845,2.2901416154477316,10205.7367,0,11376.2208,0.0,2.3586213143352586,2.3586213143352586,0.0,2.4105035756458597,2.4105035756458597,2043.0,2039.0,3.4532,2.8942,4.0222,4.1106,4046.4298,9730.7881,20014.0074,77850.5806,8.2159,3760.8872,9730.7881,7451.5231,35789.0722,12.0288
272,272,30,0,0,0,0,0,1,0,1,0,0,0,0,44051.1395,0,20659.4881,20659.4881,3.1465891142658484,10205.7367,0,11376.2208,0.0,2.375581510845585,2.375581510845585,0.0,2.4105035756458597,2.4105035756458597,2043.0,2040.0,3.4532,3.0341,4.0222,4.0813,4046.4298,9730.7881,20014.0074,77850.5806,8.2159,3844.1907,9730.7881,9959.9706,44205.3727,10.9353
273,273,35,0,0,0,0,0,1,0,1,0,0,0,0,44051.1395,0,26495.9908,26495.9908,4.004637590809075,10205.7367,0,11376.2208,0.0,2.389501857943716,2.389501857943716,0.0,2.4105035756458597,2.4105035756458597,2043.0,2041.0,3.4532,3.1738,4.0222,4.0575,4046.4298,9730.7881,20014.0074,77850.5806,8.2159,3918.8672,9730.7881,12473.1376,52628.7249,9.9412
274,274,40,0,0,0,0,0,1,0,1,0,0,0,0,44051.1395,0,32339.8651,32339.8651,4.863672921251085,10205.7367,0,11376.2208,0.0,2.4009657797242574,2.4009657797242574,0.0,2.4105035756458597,2.4105035756458597,2043.0,2042.0,3.4532,3.3136,4.0222,4.0381,4046.4298,9730.7881,20014.0074,77850.5806,8.2159,3986.0206,9730.7881,14988.5361,61054.2473,9.0375
275,275,45,0,0,0,0,0,1,0,1,0,0,0,0,44051.1395,0,38189.188,38189.188,5.72337033394776,10205.7367,0,11376.2208,0.0,2.4105035756458597,2.4105035756458597,0.0,2.4105035756458597,2.4105035756458597,2043.0,2043.0,3.4532,3.4532,4.0222,4.0222,4046.4298,9730.7881,20014.0074,77850.5806,8.2159,4046.4298,9730.7881,17504.9287,69479.5504,8.2159
276,276,50,0,0,0,0,0,1,0,1,0,0,0,0,44051.1395,0,44051.1395,44051.1395,6.5836139034266665,10205.7367,0,11376.2208,0.0,2.4105035756458597,2.4105035756458597,0.0,2.4105035756458597,2.4105035756458597,2043.0,2043.0,3.4532,3.4532,4.0222,4.0222,4046.4298,9730.7881,20014.0074,77850.5806,8.2159,4046.4298,9730.7881,20014.0074,77850.5806,8.2159
277,277,55,0,0,0,0,0,1,0,1,0,0,0,0,44051.1395,0,49908.5498,49908.5498,7.444429713411302,10205.7367,0,11376.2208,0.0,2.418633564864154,2.418633564864154,0.0,2.4105035756458597,2.4105035756458597,2043.0,2044.0,3.4532,3.5926,4.0222,4.0086,4046.4298,9730.7881,20014.0074,77850.5806,8.2159,4100.9481,9730.7881,22533.1957,86280.9507,7.469
278,278,60,0,0,0,0,0,1,0,1,0,0,0,0,44051.1395,0,55768.1568,55768.1568,8.305456788620381,10205.7367,0,11376.2208,0.0,2.425520995281264,2.425520995281264,0.0,2.4105035756458597,2.4105035756458597,2043.0,2045.0,3.4532,3.7313,4.0222,3.9973,4046.4298,9730.7881,20014.0074,77850.5806,8.2159,4149.9015,9730.7881,25052.2432,94707.8796,6.79
279,279,20,0,0,0,0,0,1,0,1,0,0,1,0,62479.5894,0,9185.602,9185.602,0.7685307637867519,21088.4247,0,19727.3542,0.0,3.539713318198568,3.539713318198568,0.0,3.6725039990099164,3.6725039990099164,2042.0,2037.0,3.7055,2.9171,5.3942,5.5966,6876.4746,20004.4283,29120.9265,118517.5685,36.1498,6143.1258,20004.4283,6188.0874,41579.4631,58.2196
280,280,25,0,0,0,0,0,1,0,1,0,0,1,0,62479.5894,0,18023.9179,18023.9179,1.399714460061483,21088.4247,0,19727.3542,0.0,3.576845683797664,3.576845683797664,0.0,3.6725039990099164,3.6725039990099164,2042.0,2038.0,3.7055,3.0744,5.3942,5.5385,6876.4746,20004.4283,29120.9265,118517.5685,36.1498,6322.503,20004.4283,9975.9702,54379.7463,52.9269
281,281,30,0,0,0,0,0,1,0,1,0,0,1,0,62479.5894,0,26882.3302,26882.3302,2.033528500542316,21088.4247,0,19727.3542,0.0,3.6080532750678596,3.6080532750678596,0.0,3.6725039990099164,3.6725039990099164,2042.0,2039.0,3.7055,3.2317,5.3942,5.4906,6876.4746,20004.4283,29120.9265,118517.5685,36.1498,6483.7153,20004.4283,13796.3739,67214.963,48.1154
282,282,35,0,0,0,0,0,1,0,1,0,0,1,0,62479.5894,0,35761.0373,35761.0373,2.668950067091979,21088.4247,0,19727.3542,0.0,3.6340373129985952,3.6340373129985952,0.0,3.6725039990099164,3.6725039990099164,2042.0,2040.0,3.7055,3.3896,5.3942,5.4513,6876.4746,20004.4283,29120.9265,118517.5685,36.1498,6629.0241,20004.4283,17628.6399,80066.8707,43.7413
283,283,40,0,0,0,0,0,1,0,1,0,0,1,0,62479.5894,0,44653.1046,44653.1046,3.3052441322108135,21088.4247,0,19727.3542,0.0,3.655198780413294,3.655198780413294,0.0,3.6725039990099164,3.6725039990099164,2042.0,2041.0,3.7055,3.5475,5.3942,5.4198,6876.4746,20004.4283,29120.9265,118517.5685,36.1498,6759.3035,20004.4283,21464.9991,92921.6002,39.7648
284,284,45,0,0,0,0,0,1,0,1,0,0,1,0,62479.5894,0,53554.4607,53554.4607,3.9420461534498767,21088.4247,0,19727.3542,0.0,3.6725039990099164,3.6725039990099164,0.0,3.6725039990099164,3.6725039990099164,2042.0,2042.0,3.7055,3.7055,5.3942,5.3942,6876.4746,20004.4283,29120.9265,118517.5685,36.1498,6876.4746,20004.4283,25302.2306,105773.7439,36.1498
285,285,50,0,0,0,0,0,1,0,1,0,0,1,0,62479.5894,0,62479.5894,62479.5894,4.5791099692663915,21088.4247,0,19727.3542,0.0,3.6725039990099164,3.6725039990099164,0.0,3.6725039990099164,3.6725039990099164,2042.0,2042.0,3.7055,3.7055,5.3942,5.3942,6876.4746,20004.4283,29120.9265,118517.5685,36.1498,6876.4746,20004.4283,29120.9265,118517.5685,36.1498
286,286,55,0,0,0,0,0,1,0,1,0,0,1,0,62479.5894,0,71395.0258,71395.0258,5.216825011671431,21088.4247,0,19727.3542,0.0,3.6868473431561566,3.6868473431561566,0.0,3.6725039990099164,3.6725039990099164,2042.0,2043.0,3.7055,3.8634,5.3942,5.3733,6876.4746,20004.4283,29120.9265,118517.5685,36.1498,6981.8935,20004.4283,32962.3417,131376.5527,32.8635
287,287,60,0,0,0,0,0,1,0,1,0,0,1,0,62479.5894,0,80315.9006,80315.9006,5.854748539205391,21088.4247,0,19727.3542,0.0,3.69910883818213,3.69910883818213,0.0,3.6725039990099164,3.6725039990099164,2042.0,2044.0,3.7055,4.0211,5.3942,5.3554,6876.4746,20004.4283,29120.9265,118517.5685,36.1498,7077.0482,20004.4283,36802.4892,144229.7421,29.8759
288,288,20,0,0,0,0,0,1,0,1,1,0,0,0,59797.714,0,5881.6833,5881.6833,0.45158590808736937,27444.4049,0,19727.3542,0.0,3.5796736956545754,3.5796736956545754,0.0,3.713967201812709,3.713967201812709,2042.0,2037.0,3.7055,2.9171,7.02,7.2834,6876.4746,24672.9929,28444.5144,119845.9206,54.2247,6143.1258,24672.9929,5260.2958,42045.4272,87.3294
289,289,25,0,0,0,0,0,1,0,1,1,0,0,0,59797.714,0,14844.2531,14844.2531,0.9692506657515247,27444.4049,0,19727.3542,0.0,3.617231448617073,3.617231448617073,0.0,3.713967201812709,3.713967201812709,2042.0,2038.0,3.7055,3.0744,7.02,7.2078,6876.4746,24672.9929,28444.5144,119845.9206,54.2247,6322.503,24672.9929,9070.0685,54989.208,79.3904
290,290,30,0,0,0,0,0,1,0,1,1,0,0,0,59797.714,0,23806.4574,23806.4574,1.4890542550081043,27444.4049,0,19727.3542,0.0,3.6487956216134867,3.6487956216134867,0.0,3.713967201812709,3.713967201812709,2042.0,2039.0,3.7055,3.2317,7.02,7.1454,6876.4746,24672.9929,28444.5144,119845.9206,54.2247,6483.7153,24672.9929,12932.9783,67968.3169,72.1731
291,291,35,0,0,0,0,0,1,0,1,1,0,0,0,59797.714,0,32784.317,32784.317,2.0101593355616956,27444.4049,0,19727.3542,0.0,3.675073915242714,3.675073915242714,0.0,3.713967201812709,3.713967201812709,2042.0,2040.0,3.7055,3.3896,7.02,7.0943,6876.4746,24672.9929,28444.5144,119845.9206,54.2247,6629.0241,24672.9929,16812.3443,80964.2901,65.6119
292,292,40,0,0,0,0,0,1,0,1,1,0,0,0,59797.714,0,41773.5068,41773.5068,2.531964061998249,27444.4049,0,19727.3542,0.0,3.696471506145997,3.696471506145997,0.0,3.713967201812709,3.713967201812709,2042.0,2041.0,3.7055,3.5475,7.02,7.0533,6876.4746,24672.9929,28444.5144,119845.9206,54.2247,6759.3035,24672.9929,20697.6425,93963.0929,59.6472
293,293,45,0,0,0,0,0,1,0,1,1,0,0,0,59797.714,0,50772.5528,50772.5528,3.0541713711512855,27444.4049,0,19727.3542,0.0,3.713967201812709,3.713967201812709,0.0,3.713967201812709,3.713967201812709,2042.0,2042.0,3.7055,3.7055,7.02,7.02,6876.4746,24672.9929,28444.5144,119845.9206,54.2247,6876.4746,24672.9929,24583.0174,106959.2625,54.2247
294,294,50,0,0,0,0,0,1,0,1,1,0,0,0,59797.714,0,59797.714,59797.714,3.5764693538673185,27444.4049,0,19727.3542,0.0,3.713967201812709,3.713967201812709,0.0,3.713967201812709,3.713967201812709,2042.0,2042.0,3.7055,3.7055,7.02,7.02,6876.4746,24672.9929,28444.5144,119845.9206,54.2247,6876.4746,24672.9929,28444.5144,119845.9206,54.2247
295,295,55,0,0,0,0,0,1,0,1,1,0,0,0,59797.714,0,68811.3435,68811.3435,4.099412918458461,27444.4049,0,19727.3542,0.0,3.7284672486184482,3.7284672486184482,0.0,3.713967201812709,3.713967201812709,2042.0,2043.0,3.7055,3.8634,7.02,6.9927,6876.4746,24672.9929,28444.5144,119845.9206,54.2247,6981.8935,24672.9929,32333.4714,132848.9965,49.2952
296,296,60,0,0,0,0,0,1,0,1,1,0,0,0,59797.714,0,77830.6679,77830.6679,4.622517143366384,27444.4049,0,19727.3542,0.0,3.7408634666598894,3.7408634666598894,0.0,3.713967201812709,3.713967201812709,2042.0,2044.0,3.7055,4.0211,7.02,6.9696,6876.4746,24672.9929,28444.5144,119845.9206,54.2247,7077.0482,24672.9929,36220.6975,145846.2204,44.8138
297,297,20,0,0,0,0,0,1,0,1,1,0,1,0,78221.8416,0,6098.9758,6098.9758,0.35850775702650384,38327.0929,0,28078.4875,0.0,4.743743844225484,4.743743844225484,0.0,4.985505421098369,4.985505421098369,2042.0,2036.0,3.8928,2.896,7.2431,7.6122,9766.9287,34946.6331,37565.3103,160582.0507,81.3371,8435.7797,34946.6331,6429.7948,56055.2769,144.0936
298,298,25,0,0,0,0,0,1,0,1,1,0,1,0,78221.8416,0,18009.3168,18009.3168,0.8480583413804714,38327.0929,0,28078.4875,0.0,4.855728236412338,4.855728236412338,0.0,4.985505421098369,4.985505421098369,2042.0,2038.0,3.8928,3.2271,7.2431,7.4367,9766.9287,34946.6331,37565.3103,160582.0507,81.3371,8976.5535,34946.6331,11627.7781,73679.367,119.0856
299,299,30,0,0,0,0,0,1,0,1,1,0,1,0,78221.8416,0,30015.1553,30015.1553,1.339449212902345,38327.0929,0,28078.4875,0.0,4.89822758234609,4.89822758234609,0.0,4.985505421098369,4.985505421098369,2042.0,2039.0,3.8928,3.3929,7.2431,7.3721,9766.9287,34946.6331,37565.3103,160582.0507,81.3371,9206.5433,34946.6331,16794.5763,91071.1676,108.2596
300,300,35,0,0,0,0,0,1,0,1,1,0,1,0,78221.8416,0,42039.06,42039.06,1.8320955559299383,38327.0929,0,28078.4875,0.0,4.933529717395726,4.933529717395726,0.0,4.985505421098369,4.985505421098369,2042.0,2040.0,3.8928,3.5594,7.2431,7.3194,9766.9287,34946.6331,37565.3103,160582.0507,81.3371,9413.8575,34946.6331,21987.1834,108485.1518,98.4178
301,301,40,0,0,0,0,0,1,0,1,1,0,1,0,78221.8416,0,54077.6445,54077.6445,2.32541730807067,38327.0929,0,28078.4875,0.0,4.962168428615577,4.962168428615577,0.0,4.985505421098369,4.985505421098369,2042.0,2041.0,3.8928,3.726,7.2431,7.2771,9766.9287,34946.6331,37565.3103,160582.0507,81.3371,9599.7398,34946.6331,27188.7141,125902.2023,89.4708
302,302,45,0,0,0,0,0,1,0,1,1,0,1,0,78221.8416,0,66159.1388,66159.1388,2.818932546371782,38327.0929,0,28078.4875,0.0,4.962168428615577,4.962168428615577,0.0,4.985505421098369,4.985505421098369,2042.0,2041.0,3.8928,3.726,7.2431,7.2771,9766.9287,34946.6331,37565.3103,160582.0507,81.3371,9599.7398,34946.6331,32354.0969,143149.0794,89.4708
303,303,50,0,0,0,0,0,1,0,1,1,0,1,0,78221.8416,0,78221.8416,78221.8416,3.3132215054831256,38327.0929,0,28078.4875,0.0,4.985505421098369,4.985505421098369,0.0,4.985505421098369,4.985505421098369,2042.0,2042.0,3.8928,3.8928,7.2431,7.2431,9766.9287,34946.6331,37565.3103,160582.0507,81.3371,9766.9287,34946.6331,37565.3103,160582.0507,81.3371
304,304,55,0,0,0,0,0,1,0,1,1,0,1,0,78221.8416,0,90292.7581,90292.7581,3.8076517412583852,38327.0929,0,28078.4875,0.0,5.004811016128746,5.004811016128746,0.0,4.985505421098369,4.985505421098369,2042.0,2043.0,3.8928,4.0594,7.2431,7.2151,9766.9287,34946.6331,37565.3103,160582.0507,81.3371,9917.3572,34946.6331,42773.2473,178003.9384,73.9428
305,305,60,0,0,0,0,0,1,0,1,1,0,1,0,78221.8416,0,102394.6277,102394.6277,4.302170176828075,38327.0929,0,28078.4875,0.0,5.004811016128746,5.004811016128746,0.0,4.985505421098369,4.985505421098369,2042.0,2043.0,3.8928,4.0594,7.2431,7.2151,9766.9287,34946.6331,37565.3103,160582.0507,81.3371,9917.3572,34946.6331,47953.3134,195285.8742,73.9428
306,306,20,0,0,0,0,0,1,0,1,0,1,0,0,55633.6782,0,4465.374,4465.374,0.35645009651480125,28922.842,0,14401.3083,0.0,3.3978152393901295,3.3978152393901295,0.0,3.515037227932572,3.515037227932572,2044.0,2038.0,3.1366,2.4144,7.8169,8.0866,5225.7963,25954.4788,26820.9811,113679.7482,44.8138,4682.8547,25954.4788,4785.9318,39968.0297,79.3904
307,307,25,0,0,0,0,0,1,0,1,0,1,0,0,55633.6782,0,12952.4777,12952.4777,0.8248913318593504,28922.842,0,14401.3083,0.0,3.45167061729404,3.45167061729404,0.0,3.515037227932572,3.515037227932572,2044.0,2040.0,3.1366,2.6555,7.8169,7.9604,5225.7963,25954.4788,26820.9811,113679.7482,44.8138,4903.5479,25954.4788,8456.7519,52332.8682,65.6119
308,308,30,0,0,0,0,0,1,0,1,0,1,0,0,55633.6782,0,21474.6059,21474.6059,1.2943543674174631,28922.842,0,14401.3083,0.0,3.47203406768515,3.47203406768515,0.0,3.515037227932572,3.515037227932572,2044.0,2041.0,3.1366,2.7759,7.8169,7.9137,5225.7963,25954.4788,26820.9811,113679.7482,44.8138,4997.2982,25954.4788,12119.0673,64605.0974,59.6472
309,309,35,0,0,0,0,0,1,0,1,0,1,0,0,55633.6782,0,29999.939,29999.939,1.7644955908765105,28922.842,0,14401.3083,0.0,3.488930137360063,3.488930137360063,0.0,3.515037227932572,3.515037227932572,2044.0,2042.0,3.1366,2.8963,7.8169,7.8754,5225.7963,25954.4788,26820.9811,113679.7482,44.8138,5081.5871,25954.4788,15795.7796,76886.0092,54.2247
310,310,40,0,0,0,0,0,1,0,1,0,1,0,0,55633.6782,0,38532.9984,38532.9984,2.235080410493502,28922.842,0,14401.3083,0.0,3.503043478319131,3.503043478319131,0.0,3.515037227932572,3.515037227932572,2044.0,2043.0,3.1366,3.0165,7.8169,7.8437,5225.7963,25954.4788,26820.9811,113679.7482,44.8138,5157.3959,25954.4788,19476.2786,89170.4468,49.2952
311,311,45,0,0,0,0,0,1,0,1,0,1,0,0,55633.6782,0,47073.0359,47073.0359,2.705980985852386,28922.842,0,14401.3083,0.0,3.515037227932572,3.515037227932572,0.0,3.515037227932572,3.515037227932572,2044.0,2044.0,3.1366,3.1366,7.8169,7.8169,5225.7963,25954.4788,26820.9811,113679.7482,44.8138,5225.7963,25954.4788,23157.9946,101456.1194,44.8138
312,312,50,0,0,0,0,0,1,0,1,0,1,0,0,55633.6782,0,55633.6782,55633.6782,3.1769538162180377,28922.842,0,14401.3083,0.0,3.515037227932572,3.515037227932572,0.0,3.515037227932572,3.515037227932572,2044.0,2044.0,3.1366,3.1366,7.8169,7.8169,5225.7963,25954.4788,26820.9811,113679.7482,44.8138,5225.7963,25954.4788,26820.9811,113679.7482,44.8138
313,313,55,0,0,0,0,0,1,0,1,0,1,0,0,55633.6782,0,64183.0106,64183.0106,3.648307025146973,28922.842,0,14401.3083,0.0,3.5251654191992867,3.5251654191992867,0.0,3.515037227932572,3.515037227932572,2044.0,2045.0,3.1366,3.2561,7.8169,7.7944,5225.7963,25954.4788,26820.9811,113679.7482,44.8138,5287.2021,25954.4788,30505.1499,125970.5812,40.7398
314,314,60,0,0,0,0,0,1,0,1,0,1,0,0,55633.6782,0,72746.0755,72746.0755,4.119531249488983,28922.842,0,14401.3083,0.0,3.5251654191992867,3.5251654191992867,0.0,3.515037227932572,3.515037227932572,2044.0,2045.0,3.1366,3.2561,7.8169,7.7944,5225.7963,25954.4788,26820.9811,113679.7482,44.8138,5287.2021,25954.4788,34172.2386,138200.7348,40.7398
315,315,20,0,0,0,0,0,1,0,1,0,1,1,0,74060.07,0,4635.1339,4635.1339,0.2932413569992252,39805.5301,0,22752.4417,0.0,4.5885631083059035,4.5885631083059035,0.0,4.779387245829427,4.779387245829427,2043.0,2037.0,3.4532,2.6152,7.8438,8.17,8092.8595,36228.119,35916.6819,154371.6732,73.9428,7131.1667,36228.119,5988.414,54113.8277,130.9941
316,316,25,0,0,0,0,0,1,0,1,0,1,1,0,74060.07,0,16132.6072,16132.6072,0.7482825384947196,39805.5301,0,22752.4417,0.0,4.676500282124888,4.676500282124888,0.0,4.779387245829427,4.779387245829427,2043.0,2039.0,3.4532,2.8942,7.8438,8.0164,8092.8595,36228.119,35916.6819,154371.6732,73.9428,7521.7745,36228.119,10976.1726,70966.9329,108.2596
317,317,30,0,0,0,0,0,1,0,1,0,1,1,0,74060.07,0,27693.7033,27693.7033,1.2046167458108767,39805.5301,0,22752.4417,0.0,4.710126419447049,4.710126419447049,0.0,4.779387245829427,4.779387245829427,2043.0,2040.0,3.4532,3.0341,7.8438,7.9592,8092.8595,36228.119,35916.6819,154371.6732,73.9428,7688.3813,36228.119,15947.1522,87655.7736,98.4178
318,318,35,0,0,0,0,0,1,0,1,0,1,1,0,74060.07,0,39261.7051,39261.7051,1.6617893111920083,39805.5301,0,22752.4417,0.0,4.737730990154728,4.737730990154728,0.0,4.779387245829427,4.779387245829427,2043.0,2041.0,3.4532,3.1738,7.8438,7.9128,8092.8595,36228.119,35916.6819,154371.6732,73.9428,7837.7345,36228.119,20941.5981,104358.6274,89.4708
319,319,40,0,0,0,0,0,1,0,1,0,1,1,0,74060.07,0,50842.4325,50842.4325,2.1194742323595017,39805.5301,0,22752.4417,0.0,4.760468356645721,4.760468356645721,0.0,4.779387245829427,4.779387245829427,2043.0,2042.0,3.4532,3.3136,7.8438,7.875,8092.8595,36228.119,35916.6819,154371.6732,73.9428,7972.0411,36228.119,25941.8799,121065.8097,81.3371
