,ID,E_Brent,NE_C1,M1_C1,M2_C1,SW_C1,costo_gel,reg_f,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
254,254,55,1,1,1,1,4.2,0,0,10683.3642,0,12054.1982,12054.1982,8.127844005785178,4478.574,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.2756,2.2756,72.1984,2135.0764,4711.2485,17601.8875,0,72.1984,2135.0764,5298.7488,19560.2217,0
255,255,60,1,1,1,1,4.2,0,0,10683.3642,0,13384.8452,13384.8452,9.018206661147442,4478.574,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.2756,2.2756,72.1984,2135.0764,4711.2485,17601.8875,0,72.1984,2135.0764,5869.0261,21461.146,0
256,256,25,0,0,0,0,5.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,257,30,0,0,0,0,5.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,258,35,0,0,0,0,5.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,259,40,0,0,0,0,5.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,260,45,0,0,0,0,5.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,261,50,0,0,0,0,5.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,262,55,0,0,0,0,5.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,263,60,0,0,0,0,5.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,264,25,0,0,0,1,5.4,0,0,745.5709,0,282.9414,282.9414,3.119820086218305,277.0672,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,1.9892,1.9892,5.1723,132.0866,327.1447,1209.9744,0,5.1723,132.0866,128.8749,549.0751,0
265,265,30,0,0,0,1,5.4,0,0,745.5709,0,375.4673,375.4673,4.121182633857579,277.0672,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,1.9892,1.9892,5.1723,132.0866,327.1447,1209.9744,0,5.1723,132.0866,168.5288,681.255,0
266,266,35,0,0,0,1,5.4,0,0,745.5709,0,467.9932,467.9932,5.122545181496851,277.0672,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,1.9892,1.9892,5.1723,132.0866,327.1447,1209.9744,0,5.1723,132.0866,208.1828,813.4348,0
267,267,40,0,0,0,1,5.4,0,0,745.5709,0,560.5191,560.5191,6.123907729136127,277.0672,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,1.9892,1.9892,5.1723,132.0866,327.1447,1209.9744,0,5.1723,132.0866,247.8367,945.6147,0
268,268,45,0,0,0,1,5.4,0,0,745.5709,0,653.045,653.045,7.125270276775403,277.0672,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,1.9892,1.9892,5.1723,132.0866,327.1447,1209.9744,0,5.1723,132.0866,287.4907,1077.7945,0
269,269,50,0,0,0,1,5.4,0,0,745.5709,0,745.5709,745.5709,8.126632824414676,277.0672,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,1.9892,1.9892,5.1723,132.0866,327.1447,1209.9744,0,5.1723,132.0866,327.1447,1209.9744,0
270,270,55,0,0,0,1,5.4,0,0,745.5709,0,838.0968,838.0968,9.127995372053949,277.0672,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,1.9892,1.9892,5.1723,132.0866,327.1447,1209.9744,0,5.1723,132.0866,366.7986,1342.1543,0
271,271,60,0,0,0,1,5.4,0,0,745.5709,0,930.6227,930.6227,10.129357919693224,277.0672,0,12.6635,0.0,0.06407053019416667,0.06407053019416667,0.0,0.06407053019416667,0.06407053019416667,2056.0,2056.0,0.18,0.18,1.9892,1.9892,5.1723,132.0866,327.1447,1209.9744,0,5.1723,132.0866,406.4526,1474.3341,0
272,272,25,0,0,1,0,5.4,0,0,4703.9476,0,1856.5434,1856.5434,3.4021318413416997,1662.4033,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,31.0335,792.5197,2061.6632,7589.1641,0,31.0335,792.5197,841.3471,3521.4438,0
273,273,30,0,0,1,0,5.4,0,0,4703.9476,0,2429.8017,2429.8017,4.434843586563187,1662.4033,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,31.0335,792.5197,2061.6632,7589.1641,0,31.0335,792.5197,1087.0293,4340.3842,0
274,274,35,0,0,1,0,5.4,0,0,4703.9476,0,3003.06,3003.06,5.467555331784677,1662.4033,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,31.0335,792.5197,2061.6632,7589.1641,0,31.0335,792.5197,1332.7114,5159.3246,0
275,275,40,0,0,1,0,5.4,0,0,4703.9476,0,3576.3183,3576.3183,6.500267077006168,1662.4033,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,31.0335,792.5197,2061.6632,7589.1641,0,31.0335,792.5197,1578.3935,5978.265,0
276,276,45,0,0,1,0,5.4,0,0,4703.9476,0,4149.5766,4149.5766,7.532978822227653,1662.4033,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,31.0335,792.5197,2061.6632,7589.1641,0,31.0335,792.5197,1824.0756,6797.2054,0
277,277,50,0,0,1,0,5.4,0,0,4703.9476,0,4722.8349,4722.8349,8.565690567449142,1662.4033,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,31.0335,792.5197,2061.6632,7589.1641,0,31.0335,792.5197,2069.7577,7616.1458,0
278,278,55,0,0,1,0,5.4,0,0,4703.9476,0,5296.0932,5296.0932,9.59840231267063,1662.4033,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,31.0335,792.5197,2061.6632,7589.1641,0,31.0335,792.5197,2315.4399,8435.0863,0
279,279,60,0,0,1,0,5.4,0,0,4703.9476,0,5869.3515,5869.3515,10.63111405789212,1662.4033,0,75.9812,0.0,0.39695871968124996,0.39695871968124996,0.0,0.39695871968124996,0.39695871968124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,31.0335,792.5197,2061.6632,7589.1641,0,31.0335,792.5197,2561.122,9254.0267,0
280,280,25,0,0,1,1,5.4,0,0,5449.5185,0,2139.4848,2139.4848,3.3618451908808473,1939.4706,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,1.9892,1.9892,36.2058,924.6063,2388.8079,8799.1385,0,36.2058,924.6063,970.222,4070.5189,0
281,281,30,0,0,1,1,5.4,0,0,5449.5185,0,2805.269,2805.269,4.390083320879793,1939.4706,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,1.9892,1.9892,36.2058,924.6063,2388.8079,8799.1385,0,36.2058,924.6063,1255.5581,5021.6392,0
282,282,35,0,0,1,1,5.4,0,0,5449.5185,0,3471.0532,3471.0532,5.418321450878736,1939.4706,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,1.9892,1.9892,36.2058,924.6063,2388.8079,8799.1385,0,36.2058,924.6063,1540.8942,5972.7594,0
283,283,40,0,0,1,1,5.4,0,0,5449.5185,0,4136.8374,4136.8374,6.4465595808776825,1939.4706,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,1.9892,1.9892,36.2058,924.6063,2388.8079,8799.1385,0,36.2058,924.6063,1826.2302,6923.8797,0
284,284,45,0,0,1,1,5.4,0,0,5449.5185,0,4802.6216,4802.6216,7.474797710876631,1939.4706,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,1.9892,1.9892,36.2058,924.6063,2388.8079,8799.1385,0,36.2058,924.6063,2111.5663,7875,0
285,285,50,0,0,1,1,5.4,0,0,5449.5185,0,5468.4058,5468.4058,8.503035840875576,1939.4706,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,1.9892,1.9892,36.2058,924.6063,2388.8079,8799.1385,0,36.2058,924.6063,2396.9024,8826.1203,0
286,286,55,0,0,1,1,5.4,0,0,5449.5185,0,6134.1899,6134.1899,9.531273970874523,1939.4706,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,1.9892,1.9892,36.2058,924.6063,2388.8079,8799.1385,0,36.2058,924.6063,2682.2385,9777.2405,0
287,287,60,0,0,1,1,5.4,0,0,5449.5185,0,6799.9741,6799.9741,10.559512100873473,1939.4706,0,88.6447,0.0,0.4610292498754166,0.4610292498754166,0.0,0.4610292498754166,0.4610292498754166,2056.0,2056.0,0.18,0.18,1.9892,1.9892,36.2058,924.6063,2388.8079,8799.1385,0,36.2058,924.6063,2967.5746,10728.3608,0
288,288,25,0,1,0,0,5.4,0,0,3581.694,0,1227.8145,1227.8145,1.7294244171038102,2216.5378,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,3.1022,3.1022,25.6481,1056.6929,1608.9926,6273.0277,0,25.6481,1056.6929,600.1871,2910.3426,0
289,289,30,0,1,0,0,5.4,0,0,3581.694,0,1701.5912,1701.5912,2.3697497349491545,2216.5378,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,3.1022,3.1022,25.6481,1056.6929,1608.9926,6273.0277,0,25.6481,1056.6929,803.2343,3587.1665,0
290,290,35,0,1,0,0,5.4,0,0,3581.694,0,2175.3679,2175.3679,3.010075052794499,2216.5378,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,3.1022,3.1022,25.6481,1056.6929,1608.9926,6273.0277,0,25.6481,1056.6929,1006.2814,4263.9903,0
291,291,40,0,1,0,0,5.4,0,0,3581.694,0,2649.1446,2649.1446,3.650400370639843,2216.5378,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,3.1022,3.1022,25.6481,1056.6929,1608.9926,6273.0277,0,25.6481,1056.6929,1209.3286,4940.8142,0
292,292,45,0,1,0,0,5.4,0,0,3581.694,0,3122.9213,3122.9213,4.290725688485189,2216.5378,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,3.1022,3.1022,25.6481,1056.6929,1608.9926,6273.0277,0,25.6481,1056.6929,1412.3758,5617.638,0
293,293,50,0,1,0,0,5.4,0,0,3581.694,0,3596.698,3596.698,4.9310510063305335,2216.5378,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,3.1022,3.1022,25.6481,1056.6929,1608.9926,6273.0277,0,25.6481,1056.6929,1615.4229,6294.4619,0
294,294,55,0,1,0,0,5.4,0,0,3581.694,0,4070.4747,4070.4747,5.571376324175879,2216.5378,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,3.1022,3.1022,25.6481,1056.6929,1608.9926,6273.0277,0,25.6481,1056.6929,1818.4701,6971.2858,0
295,295,60,0,1,0,0,5.4,0,0,3581.694,0,4544.2514,4544.2514,6.211701642021222,2216.5378,0,64.9183,0.0,0.3393858699922456,0.3393858699922456,0.0,0.3393858699922456,0.3393858699922456,2056.0,2056.0,0.18,0.18,3.1022,3.1022,25.6481,1056.6929,1608.9926,6273.0277,0,25.6481,1056.6929,2021.5172,7648.1096,0
296,296,25,0,1,0,1,5.4,0,0,4327.8003,0,1511.2912,1511.2912,1.8837828934058403,2493.605,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,2.9207,2.9207,30.8203,1188.7795,1935.6019,7483.0021,0,30.8203,1188.7795,728.5266,3459.4177,0
297,297,30,0,1,0,1,5.4,0,0,4327.8003,0,2077.5938,2077.5938,2.564189720362033,2493.605,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,2.9207,2.9207,30.8203,1188.7795,1935.6019,7483.0021,0,30.8203,1188.7795,971.2278,4268.4214,0
298,298,35,0,1,0,1,5.4,0,0,4327.8003,0,2643.8964,2643.8964,3.2445965473182254,2493.605,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,2.9207,2.9207,30.8203,1188.7795,1935.6019,7483.0021,0,30.8203,1188.7795,1213.9289,5077.4252,0
299,299,40,0,1,0,1,5.4,0,0,4327.8003,0,3210.199,3210.199,3.925003374274419,2493.605,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,2.9207,2.9207,30.8203,1188.7795,1935.6019,7483.0021,0,30.8203,1188.7795,1456.63,5886.4289,0
300,300,45,0,1,0,1,5.4,0,0,4327.8003,0,3776.5016,3776.5016,4.60541020123061,2493.605,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,2.9207,2.9207,30.8203,1188.7795,1935.6019,7483.0021,0,30.8203,1188.7795,1699.3311,6695.4326,0
301,301,50,0,1,0,1,5.4,0,0,4327.8003,0,4342.8042,4342.8042,5.285817028186805,2493.605,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,2.9207,2.9207,30.8203,1188.7795,1935.6019,7483.0021,0,30.8203,1188.7795,1942.0322,7504.4363,0
302,302,55,0,1,0,1,5.4,0,0,4327.8003,0,4909.1068,4909.1068,5.966223855143,2493.605,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,2.9207,2.9207,30.8203,1188.7795,1935.6019,7483.0021,0,30.8203,1188.7795,2184.7333,8313.44,0
303,303,60,0,1,0,1,5.4,0,0,4327.8003,0,5475.4094,5475.4094,6.646630682099189,2493.605,0,77.5818,0.0,0.40345640018641227,0.40345640018641227,0.0,0.40345640018641227,0.40345640018641227,2056.0,2056.0,0.18,0.18,2.9207,2.9207,30.8203,1188.7795,1935.6019,7483.0021,0,30.8203,1188.7795,2427.4344,9122.4437,0
304,304,25,0,1,1,0,5.4,0,0,8287.4108,0,3086.127,3086.127,2.447751302900322,3878.9411,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,2.5022,2.5022,56.6816,1849.2126,3668.8868,13862.1918,0,56.6816,1849.2126,1439.7652,6431.7864,0
305,305,30,0,1,1,0,5.4,0,0,8287.4108,0,4133.162,4133.162,3.2567098074558474,3878.9411,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,2.5022,2.5022,56.6816,1849.2126,3668.8868,13862.1918,0,56.6816,1849.2126,1888.4944,7927.5507,0
306,306,35,0,1,1,0,5.4,0,0,8287.4108,0,5180.197,5180.197,4.0656683120113755,3878.9411,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,2.5022,2.5022,56.6816,1849.2126,3668.8868,13862.1918,0,56.6816,1849.2126,2337.2237,9423.3149,0
307,307,40,0,1,1,0,5.4,0,0,8287.4108,0,6227.232,6227.232,4.874626816566904,3878.9411,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,2.5022,2.5022,56.6816,1849.2126,3668.8868,13862.1918,0,56.6816,1849.2126,2785.953,10919.0792,0
308,308,45,0,1,1,0,5.4,0,0,8287.4108,0,7274.267,7274.267,5.683585321122431,3878.9411,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,2.5022,2.5022,56.6816,1849.2126,3668.8868,13862.1918,0,56.6816,1849.2126,3234.6823,12414.8435,0
309,309,50,0,1,1,0,5.4,0,0,8287.4108,0,8321.302,8321.302,6.492543825677957,3878.9411,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,2.5022,2.5022,56.6816,1849.2126,3668.8868,13862.1918,0,56.6816,1849.2126,3683.4116,13910.6078,0
310,310,55,0,1,1,0,5.4,0,0,8287.4108,0,9368.337,9368.337,7.301502330233484,3878.9411,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,2.5022,2.5022,56.6816,1849.2126,3668.8868,13862.1918,0,56.6816,1849.2126,4132.1408,15406.372,0
311,311,60,0,1,1,0,5.4,0,0,8287.4108,0,10415.372,10415.372,8.11046083478901,3878.9411,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,2.5022,2.5022,56.6816,1849.2126,3668.8868,13862.1918,0,56.6816,1849.2126,4580.8701,16902.1363,0
312,312,25,0,1,1,1,5.4,0,0,9033.1063,0,3369.1931,3369.1931,2.4925332712990977,4156.0084,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.4599,2.4599,61.8538,1981.2992,3995.9067,15072.1662,0,61.8538,1981.2992,1568.5153,6980.8615,0
313,313,30,0,1,1,1,5.4,0,0,9033.1063,0,4508.754,4508.754,3.314312237079791,4156.0084,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.4599,2.4599,61.8538,1981.2992,3995.9067,15072.1662,0,61.8538,1981.2992,2056.8986,8608.8056,0
314,314,35,0,1,1,1,5.4,0,0,9033.1063,0,5648.3149,5648.3149,4.1360912028604835,4156.0084,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.4599,2.4599,61.8538,1981.2992,3995.9067,15072.1662,0,61.8538,1981.2992,2545.2818,10236.7498,0
315,315,40,0,1,1,1,5.4,0,0,9033.1063,0,6787.8758,6787.8758,4.957870168641177,4156.0084,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.4599,2.4599,61.8538,1981.2992,3995.9067,15072.1662,0,61.8538,1981.2992,3033.665,11864.6939,0
316,316,45,0,1,1,1,5.4,0,0,9033.1063,0,7927.4366,7927.4366,5.779649134421872,4156.0084,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.4599,2.4599,61.8538,1981.2992,3995.9067,15072.1662,0,61.8538,1981.2992,3522.0483,13492.638,0
317,317,50,0,1,1,1,5.4,0,0,9033.1063,0,9066.9975,9066.9975,6.601428100202567,4156.0084,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.4599,2.4599,61.8538,1981.2992,3995.9067,15072.1662,0,61.8538,1981.2992,4010.4315,15120.5822,0
318,318,55,0,1,1,1,5.4,0,0,9033.1063,0,10206.5584,10206.5584,7.423207065983258,4156.0084,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.4599,2.4599,61.8538,1981.2992,3995.9067,15072.1662,0,61.8538,1981.2992,4498.8148,16748.5263,0
319,319,60,0,1,1,1,5.4,0,0,9033.1063,0,11346.1193,11346.1193,8.244986031763954,4156.0084,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.4599,2.4599,61.8538,1981.2992,3995.9067,15072.1662,0,61.8538,1981.2992,4987.198,18376.4704,0
320,320,25,1,0,0,0,5.4,0,0,1567.9825,0,618.8478,618.8478,3.4064274623534945,554.1344,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.9892,1.9892,10.3445,264.1732,687.2211,2529.7214,0,10.3445,264.1732,280.449,1173.8146,0
321,321,30,1,0,0,0,5.4,0,0,1567.9825,0,809.9339,809.9339,4.440443136546223,554.1344,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.9892,1.9892,10.3445,264.1732,687.2211,2529.7214,0,10.3445,264.1732,362.3431,1446.7947,0
322,322,35,1,0,0,0,5.4,0,0,1567.9825,0,1001.02,1001.02,5.474458810738953,554.1344,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.9892,1.9892,10.3445,264.1732,687.2211,2529.7214,0,10.3445,264.1732,444.2371,1719.7749,0
323,323,40,1,0,0,0,5.4,0,0,1567.9825,0,1192.1061,1192.1061,6.508474484931679,554.1344,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.9892,1.9892,10.3445,264.1732,687.2211,2529.7214,0,10.3445,264.1732,526.1312,1992.755,0
324,324,45,1,0,0,0,5.4,0,0,1567.9825,0,1383.1922,1383.1922,7.542490159124407,554.1344,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.9892,1.9892,10.3445,264.1732,687.2211,2529.7214,0,10.3445,264.1732,608.0252,2265.7351,0
325,325,50,1,0,0,0,5.4,0,0,1567.9825,0,1574.2783,1574.2783,8.576505833317137,554.1344,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.9892,1.9892,10.3445,264.1732,687.2211,2529.7214,0,10.3445,264.1732,689.9192,2538.7153,0
326,326,55,1,0,0,0,5.4,0,0,1567.9825,0,1765.3644,1765.3644,9.610521507509866,554.1344,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.9892,1.9892,10.3445,264.1732,687.2211,2529.7214,0,10.3445,264.1732,771.8133,2811.6954,0
327,327,60,1,0,0,0,5.4,0,0,1567.9825,0,1956.4505,1956.4505,10.64453718170259,554.1344,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.9892,1.9892,10.3445,264.1732,687.2211,2529.7214,0,10.3445,264.1732,853.7073,3084.6756,0
328,328,25,1,0,0,1,5.4,0,0,2313.5534,0,901.7892,901.7892,3.310891670308433,831.2017,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,15.5168,396.2598,1014.3657,3739.6958,0,15.5168,396.2598,409.3239,1722.8897,0
329,329,30,1,0,0,1,5.4,0,0,2313.5534,0,1185.4012,1185.4012,4.334022968983343,831.2017,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,15.5168,396.2598,1014.3657,3739.6958,0,15.5168,396.2598,530.8719,2128.0497,0
330,330,35,1,0,0,1,5.4,0,0,2313.5534,0,1469.0132,1469.0132,5.357154267658252,831.2017,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,15.5168,396.2598,1014.3657,3739.6958,0,15.5168,396.2598,652.4199,2533.2097,0
331,331,40,1,0,0,1,5.4,0,0,2313.5534,0,1752.6252,1752.6252,6.38028556633316,831.2017,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.9892,1.9892,15.5168,396.2598,1014.3657,3739.6958,0,15.5168,396.2598,773.9679,2938.3697,0
