,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,reg_f,piloto,D_G,D_GSW,ecp_z,capex_p_x_v,opex_p_y_v,produccion_p_y_v,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
67,67,40,3.2,550,244,0,0,1,1,0,0.55,0.55,0.55,0,9946.6003,0,8532.7844,8532.7844,2.24145251854647,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,2.737,2.737,8241.0392,3344.7039,4442.5971,25974.9406,0,14983.7077,6081.2797,5097.4884,34695.2602,0
68,68,45,3.2,550,244,0,0,1,1,0,0.55,0.55,0.55,0,9946.6003,0,12138.7134,12138.7134,3.08193244937636,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,2.737,2.737,8241.0392,3344.7039,4442.5971,25974.9406,0,14983.7077,6081.2797,6602.5178,39806.2186,0
69,69,50,3.2,550,244,0,0,1,1,0,0.55,0.55,0.55,0,9946.6003,0,15736.5528,15736.5528,3.9224123802062474,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,2.737,2.737,8241.0392,3344.7039,4442.5971,25974.9406,0,14983.7077,6081.2797,8115.6368,44917.1771,0
70,70,55,3.2,550,244,0,0,1,1,0,0.55,0.55,0.55,0,9946.6003,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,2.737,2.737,8241.0392,3344.7039,4442.5971,25974.9406,0,14983.7077,6081.2797,9635.6582,50028.1356,0
71,71,60,3.2,550,244,0,0,1,1,0,0.55,0.55,0.55,0,9946.6003,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,2.737,2.737,8241.0392,3344.7039,4442.5971,25974.9406,0,14983.7077,6081.2797,11163.2204,55139.094,0
72,72,25,3.2,550,244,0,1,1,1,0,0.55,0.55,0.55,0,5432.2421,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,7.7492,7.7492,8241.0392,9469.7475,2831.9117,25974.9406,0,14983.7077,17217.7228,13.5777,19362.3848,0
73,73,30,3.2,550,244,0,1,1,1,0,0.55,0.55,0.55,0,5432.2421,0,-8622.1534,-8622.1534,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,7.7492,7.7492,8241.0392,9469.7475,2831.9117,25974.9406,0,14983.7077,17217.7228,894.0662,24473.3433,0
74,74,35,3.2,550,244,0,1,1,1,0,0.55,0.55,0.55,0,5432.2421,0,-4710.8947,-4710.8947,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,7.7492,7.7492,8241.0392,9469.7475,2831.9117,25974.9406,0,14983.7077,17217.7228,2093.766,29584.3017,0
75,75,40,3.2,550,244,0,1,1,1,0,0.55,0.55,0.55,0,5432.2421,0,-1018.0063,-1018.0063,0.14483852496762495,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,7.7492,7.7492,8241.0392,9469.7475,2831.9117,25974.9406,0,14983.7077,17217.7228,3511.836,34695.2602,0
76,76,45,3.2,550,244,0,1,1,1,0,0.55,0.55,0.55,0,5432.2421,0,2610.2014,2610.2014,0.44167662807928443,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,7.7492,7.7492,8241.0392,9469.7475,2831.9117,25974.9406,0,14983.7077,17217.7228,4994.5868,39806.2186,0
77,77,50,3.2,550,244,0,1,1,1,0,0.55,0.55,0.55,0,5432.2421,0,6218.0095,6218.0095,0.738514731190944,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,7.7492,7.7492,8241.0392,9469.7475,2831.9117,25974.9406,0,14983.7077,17217.7228,6497.7371,44917.1771,0
78,78,55,3.2,550,244,0,1,1,1,0,0.55,0.55,0.55,0,5432.2421,0,9815.849,9815.849,1.035352834302604,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,7.7492,7.7492,8241.0392,9469.7475,2831.9117,25974.9406,0,14983.7077,17217.7228,8010.8561,50028.1356,0
79,79,60,3.2,550,244,0,1,1,1,0,0.55,0.55,0.55,0,5432.2421,0,13407.8061,13407.8061,1.3321909374142633,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,7.7492,7.7492,8241.0392,9469.7475,2831.9117,25974.9406,0,14983.7077,17217.7228,9529.8574,55139.094,0
80,80,25,3.2,550,244,0,0,1,1,0,0.6,0.55,0.55,0,9642.5364,0,-2673.9722,-2673.9722,0.0,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,2.9858,2.737,8241.0392,3648.7678,4442.5971,25974.9406,0,14983.7077,6081.2797,971.3696,19362.3848,0
81,81,30,3.2,550,244,0,0,1,1,0,0.6,0.55,0.55,0,9642.5364,0,1222.4286,1222.4286,0.5604926568866929,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,2.9858,2.737,8241.0392,3648.7678,4442.5971,25974.9406,0,14983.7077,6081.2797,2185.9272,24473.3433,0
82,82,35,3.2,550,244,0,0,1,1,0,0.6,0.55,0.55,0,9642.5364,0,4907.3973,4907.3973,1.4009725877165815,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,2.9858,2.737,8241.0392,3648.7678,4442.5971,25974.9406,0,14983.7077,6081.2797,3611.917,29584.3017,0
83,83,40,3.2,550,244,0,0,1,1,0,0.6,0.55,0.55,0,9642.5364,0,8532.7844,8532.7844,2.24145251854647,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,2.9858,2.737,8241.0392,3648.7678,4442.5971,25974.9406,0,14983.7077,6081.2797,5097.4884,34695.2602,0
84,84,45,3.2,550,244,0,0,1,1,0,0.6,0.55,0.55,0,9642.5364,0,12138.7134,12138.7134,3.08193244937636,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,2.9858,2.737,8241.0392,3648.7678,4442.5971,25974.9406,0,14983.7077,6081.2797,6602.5178,39806.2186,0
85,85,50,3.2,550,244,0,0,1,1,0,0.6,0.55,0.55,0,9642.5364,0,15736.5528,15736.5528,3.9224123802062474,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,2.9858,2.737,8241.0392,3648.7678,4442.5971,25974.9406,0,14983.7077,6081.2797,8115.6368,44917.1771,0
86,86,55,3.2,550,244,0,0,1,1,0,0.6,0.55,0.55,0,9642.5364,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,2.9858,2.737,8241.0392,3648.7678,4442.5971,25974.9406,0,14983.7077,6081.2797,9635.6582,50028.1356,0
87,87,60,3.2,550,244,0,0,1,1,0,0.6,0.55,0.55,0,9642.5364,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,2.9858,2.737,8241.0392,3648.7678,4442.5971,25974.9406,0,14983.7077,6081.2797,11163.2204,55139.094,0
88,88,25,3.2,550,244,0,1,1,1,0,0.6,0.55,0.55,0,4571.356,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,8.4537,7.7492,8241.0392,10330.6337,2831.9117,25974.9406,0,14983.7077,17217.7228,13.5777,19362.3848,0
89,89,30,3.2,550,244,0,1,1,1,0,0.6,0.55,0.55,0,4571.356,0,-8622.1534,-8622.1534,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,8.4537,7.7492,8241.0392,10330.6337,2831.9117,25974.9406,0,14983.7077,17217.7228,894.0662,24473.3433,0
90,90,35,3.2,550,244,0,1,1,1,0,0.6,0.55,0.55,0,4571.356,0,-4710.8947,-4710.8947,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,8.4537,7.7492,8241.0392,10330.6337,2831.9117,25974.9406,0,14983.7077,17217.7228,2093.766,29584.3017,0
91,91,40,3.2,550,244,0,1,1,1,0,0.6,0.55,0.55,0,4571.356,0,-1018.0063,-1018.0063,0.14483852496762495,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,8.4537,7.7492,8241.0392,10330.6337,2831.9117,25974.9406,0,14983.7077,17217.7228,3511.836,34695.2602,0
92,92,45,3.2,550,244,0,1,1,1,0,0.6,0.55,0.55,0,4571.356,0,2610.2014,2610.2014,0.44167662807928443,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,8.4537,7.7492,8241.0392,10330.6337,2831.9117,25974.9406,0,14983.7077,17217.7228,4994.5868,39806.2186,0
93,93,50,3.2,550,244,0,1,1,1,0,0.6,0.55,0.55,0,4571.356,0,6218.0095,6218.0095,0.738514731190944,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,8.4537,7.7492,8241.0392,10330.6337,2831.9117,25974.9406,0,14983.7077,17217.7228,6497.7371,44917.1771,0
94,94,55,3.2,550,244,0,1,1,1,0,0.6,0.55,0.55,0,4571.356,0,9815.849,9815.849,1.035352834302604,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,8.4537,7.7492,8241.0392,10330.6337,2831.9117,25974.9406,0,14983.7077,17217.7228,8010.8561,50028.1356,0
95,95,60,3.2,550,244,0,1,1,1,0,0.6,0.55,0.55,0,4571.356,0,13407.8061,13407.8061,1.3321909374142633,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.204528084454332,1.204528084454332,2046.0,2046.0,9.1627,9.1627,8.4537,7.7492,8241.0392,10330.6337,2831.9117,25974.9406,0,14983.7077,17217.7228,9529.8574,55139.094,0
96,96,25,3.2,550,244,0,0,1,1,0,0.5,0.6,0.6,0,11378.6477,0,-2673.9722,-2673.9722,0.0,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.2809,2.737,8990.2246,3040.6399,4926.7866,28336.2988,0,14983.7077,6081.2797,971.3696,19362.3848,0
97,97,30,3.2,550,244,0,0,1,1,0,0.5,0.6,0.6,0,11378.6477,0,1222.4286,1222.4286,0.5604926568866929,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.2809,2.737,8990.2246,3040.6399,4926.7866,28336.2988,0,14983.7077,6081.2797,2185.9272,24473.3433,0
98,98,35,3.2,550,244,0,0,1,1,0,0.5,0.6,0.6,0,11378.6477,0,4907.3973,4907.3973,1.4009725877165815,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.2809,2.737,8990.2246,3040.6399,4926.7866,28336.2988,0,14983.7077,6081.2797,3611.917,29584.3017,0
99,99,40,3.2,550,244,0,0,1,1,0,0.5,0.6,0.6,0,11378.6477,0,8532.7844,8532.7844,2.24145251854647,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.2809,2.737,8990.2246,3040.6399,4926.7866,28336.2988,0,14983.7077,6081.2797,5097.4884,34695.2602,0
100,100,45,3.2,550,244,0,0,1,1,0,0.5,0.6,0.6,0,11378.6477,0,12138.7134,12138.7134,3.08193244937636,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.2809,2.737,8990.2246,3040.6399,4926.7866,28336.2988,0,14983.7077,6081.2797,6602.5178,39806.2186,0
101,101,50,3.2,550,244,0,0,1,1,0,0.5,0.6,0.6,0,11378.6477,0,15736.5528,15736.5528,3.9224123802062474,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.2809,2.737,8990.2246,3040.6399,4926.7866,28336.2988,0,14983.7077,6081.2797,8115.6368,44917.1771,0
102,102,55,3.2,550,244,0,0,1,1,0,0.5,0.6,0.6,0,11378.6477,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.2809,2.737,8990.2246,3040.6399,4926.7866,28336.2988,0,14983.7077,6081.2797,9635.6582,50028.1356,0
103,103,60,3.2,550,244,0,0,1,1,0,0.5,0.6,0.6,0,11378.6477,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.2809,2.737,8990.2246,3040.6399,4926.7866,28336.2988,0,14983.7077,6081.2797,11163.2204,55139.094,0
104,104,25,3.2,550,244,0,1,1,1,0,0.5,0.6,0.6,0,7424.355,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,6.4577,7.7492,8990.2246,8608.8614,3312.8578,28336.2988,0,14983.7077,17217.7228,13.5777,19362.3848,0
105,105,30,3.2,550,244,0,1,1,1,0,0.5,0.6,0.6,0,7424.355,0,-8622.1534,-8622.1534,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,6.4577,7.7492,8990.2246,8608.8614,3312.8578,28336.2988,0,14983.7077,17217.7228,894.0662,24473.3433,0
106,106,35,3.2,550,244,0,1,1,1,0,0.5,0.6,0.6,0,7424.355,0,-4710.8947,-4710.8947,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,6.4577,7.7492,8990.2246,8608.8614,3312.8578,28336.2988,0,14983.7077,17217.7228,2093.766,29584.3017,0
107,107,40,3.2,550,244,0,1,1,1,0,0.5,0.6,0.6,0,7424.355,0,-1018.0063,-1018.0063,0.14483852496762495,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,6.4577,7.7492,8990.2246,8608.8614,3312.8578,28336.2988,0,14983.7077,17217.7228,3511.836,34695.2602,0
108,108,45,3.2,550,244,0,1,1,1,0,0.5,0.6,0.6,0,7424.355,0,2610.2014,2610.2014,0.44167662807928443,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,6.4577,7.7492,8990.2246,8608.8614,3312.8578,28336.2988,0,14983.7077,17217.7228,4994.5868,39806.2186,0
109,109,50,3.2,550,244,0,1,1,1,0,0.5,0.6,0.6,0,7424.355,0,6218.0095,6218.0095,0.738514731190944,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,6.4577,7.7492,8990.2246,8608.8614,3312.8578,28336.2988,0,14983.7077,17217.7228,6497.7371,44917.1771,0
110,110,55,3.2,550,244,0,1,1,1,0,0.5,0.6,0.6,0,7424.355,0,9815.849,9815.849,1.035352834302604,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,6.4577,7.7492,8990.2246,8608.8614,3312.8578,28336.2988,0,14983.7077,17217.7228,8010.8561,50028.1356,0
111,111,60,3.2,550,244,0,1,1,1,0,0.5,0.6,0.6,0,7424.355,0,13407.8061,13407.8061,1.3321909374142633,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,6.4577,7.7492,8990.2246,8608.8614,3312.8578,28336.2988,0,14983.7077,17217.7228,9529.8574,55139.094,0
112,112,25,3.2,550,244,0,0,1,1,0,0.55,0.6,0.6,0,11074.5837,0,-2673.9722,-2673.9722,0.0,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.5089,2.737,8990.2246,3344.7039,4926.7866,28336.2988,0,14983.7077,6081.2797,971.3696,19362.3848,0
113,113,30,3.2,550,244,0,0,1,1,0,0.55,0.6,0.6,0,11074.5837,0,1222.4286,1222.4286,0.5604926568866929,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.5089,2.737,8990.2246,3344.7039,4926.7866,28336.2988,0,14983.7077,6081.2797,2185.9272,24473.3433,0
114,114,35,3.2,550,244,0,0,1,1,0,0.55,0.6,0.6,0,11074.5837,0,4907.3973,4907.3973,1.4009725877165815,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.5089,2.737,8990.2246,3344.7039,4926.7866,28336.2988,0,14983.7077,6081.2797,3611.917,29584.3017,0
115,115,40,3.2,550,244,0,0,1,1,0,0.55,0.6,0.6,0,11074.5837,0,8532.7844,8532.7844,2.24145251854647,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.5089,2.737,8990.2246,3344.7039,4926.7866,28336.2988,0,14983.7077,6081.2797,5097.4884,34695.2602,0
116,116,45,3.2,550,244,0,0,1,1,0,0.55,0.6,0.6,0,11074.5837,0,12138.7134,12138.7134,3.08193244937636,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.5089,2.737,8990.2246,3344.7039,4926.7866,28336.2988,0,14983.7077,6081.2797,6602.5178,39806.2186,0
117,117,50,3.2,550,244,0,0,1,1,0,0.55,0.6,0.6,0,11074.5837,0,15736.5528,15736.5528,3.9224123802062474,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.5089,2.737,8990.2246,3344.7039,4926.7866,28336.2988,0,14983.7077,6081.2797,8115.6368,44917.1771,0
118,118,55,3.2,550,244,0,0,1,1,0,0.55,0.6,0.6,0,11074.5837,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.5089,2.737,8990.2246,3344.7039,4926.7866,28336.2988,0,14983.7077,6081.2797,9635.6582,50028.1356,0
119,119,60,3.2,550,244,0,0,1,1,0,0.55,0.6,0.6,0,11074.5837,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.5089,2.737,8990.2246,3344.7039,4926.7866,28336.2988,0,14983.7077,6081.2797,11163.2204,55139.094,0
120,120,25,3.2,550,244,0,1,1,1,0,0.55,0.6,0.6,0,6563.4689,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,7.1035,7.7492,8990.2246,9469.7475,3312.8578,28336.2988,0,14983.7077,17217.7228,13.5777,19362.3848,0
121,121,30,3.2,550,244,0,1,1,1,0,0.55,0.6,0.6,0,6563.4689,0,-8622.1534,-8622.1534,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,7.1035,7.7492,8990.2246,9469.7475,3312.8578,28336.2988,0,14983.7077,17217.7228,894.0662,24473.3433,0
122,122,35,3.2,550,244,0,1,1,1,0,0.55,0.6,0.6,0,6563.4689,0,-4710.8947,-4710.8947,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,7.1035,7.7492,8990.2246,9469.7475,3312.8578,28336.2988,0,14983.7077,17217.7228,2093.766,29584.3017,0
123,123,40,3.2,550,244,0,1,1,1,0,0.55,0.6,0.6,0,6563.4689,0,-1018.0063,-1018.0063,0.14483852496762495,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,7.1035,7.7492,8990.2246,9469.7475,3312.8578,28336.2988,0,14983.7077,17217.7228,3511.836,34695.2602,0
124,124,45,3.2,550,244,0,1,1,1,0,0.55,0.6,0.6,0,6563.4689,0,2610.2014,2610.2014,0.44167662807928443,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,7.1035,7.7492,8990.2246,9469.7475,3312.8578,28336.2988,0,14983.7077,17217.7228,4994.5868,39806.2186,0
125,125,50,3.2,550,244,0,1,1,1,0,0.55,0.6,0.6,0,6563.4689,0,6218.0095,6218.0095,0.738514731190944,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,7.1035,7.7492,8990.2246,9469.7475,3312.8578,28336.2988,0,14983.7077,17217.7228,6497.7371,44917.1771,0
126,126,55,3.2,550,244,0,1,1,1,0,0.55,0.6,0.6,0,6563.4689,0,9815.849,9815.849,1.035352834302604,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,7.1035,7.7492,8990.2246,9469.7475,3312.8578,28336.2988,0,14983.7077,17217.7228,8010.8561,50028.1356,0
127,127,60,3.2,550,244,0,1,1,1,0,0.55,0.6,0.6,0,6563.4689,0,13407.8061,13407.8061,1.3321909374142633,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,7.1035,7.7492,8990.2246,9469.7475,3312.8578,28336.2988,0,14983.7077,17217.7228,9529.8574,55139.094,0
128,128,25,3.2,550,244,0,0,1,1,0,0.6,0.6,0.6,0,10770.5198,0,-2673.9722,-2673.9722,0.0,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.737,2.737,8990.2246,3648.7678,4926.7866,28336.2988,0,14983.7077,6081.2797,971.3696,19362.3848,0
129,129,30,3.2,550,244,0,0,1,1,0,0.6,0.6,0.6,0,10770.5198,0,1222.4286,1222.4286,0.5604926568866929,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.737,2.737,8990.2246,3648.7678,4926.7866,28336.2988,0,14983.7077,6081.2797,2185.9272,24473.3433,0
130,130,35,3.2,550,244,0,0,1,1,0,0.6,0.6,0.6,0,10770.5198,0,4907.3973,4907.3973,1.4009725877165815,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.737,2.737,8990.2246,3648.7678,4926.7866,28336.2988,0,14983.7077,6081.2797,3611.917,29584.3017,0
131,131,40,3.2,550,244,0,0,1,1,0,0.6,0.6,0.6,0,10770.5198,0,8532.7844,8532.7844,2.24145251854647,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.737,2.737,8990.2246,3648.7678,4926.7866,28336.2988,0,14983.7077,6081.2797,5097.4884,34695.2602,0
132,132,45,3.2,550,244,0,0,1,1,0,0.6,0.6,0.6,0,10770.5198,0,12138.7134,12138.7134,3.08193244937636,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.737,2.737,8990.2246,3648.7678,4926.7866,28336.2988,0,14983.7077,6081.2797,6602.5178,39806.2186,0
133,133,50,3.2,550,244,0,0,1,1,0,0.6,0.6,0.6,0,10770.5198,0,15736.5528,15736.5528,3.9224123802062474,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.3140306375865436,1.3140306375865436,2046.0,2046.0,9.1627,9.1627,2.737,2.737,8990.2246,3648.7678,4926.7866,28336.2988,0,14983.7077,6081.2797,8115.6368,44917.1771,0
